date,day,initial_soc,terminal_soc,total_cost,planned_cost,emergency_cost,planned_kwh,emergency_kwh,spill_kwh,charge_kwh,discharge_kwh,emergency_slots,emergency_day,events,adjusted_cost,inventory_value_rate,reference_terminal_target,alpha,rho,window,smooth,features,k,blend,solve_seconds
2025-08-18,229,6779.5351364574,6739.5322212056,47231.5907412338,46682.1080373377,549.4827038962,73460.6272823951,81.4606816667,5461.3393144959,19592.8192453992,15906.1862125000,3,1,3,47248.0941661594,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0480617040
2025-08-19,230,6739.5322212056,6535.2154575593,47603.5097193059,46807.5938751302,795.9158441757,73543.0801754650,117.9683288333,6104.7880163004,18013.0817119979,14774.4812740000,3,1,2,47687.8017352413,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0456529630
2025-08-20,231,6535.2154575593,6277.7020311870,57658.5343870199,46783.8092700209,10874.7251169990,73548.4066071358,1818.0400738900,1186.4048862737,19795.3305885288,16265.9798604433,13,1,2,57764.7729816999,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0460318340
2025-08-21,232,6277.7020311870,6582.8602883352,48073.6653847837,48073.6653847837,0.0000000000,76102.4453495185,0.0000000000,6434.5128774074,18678.2713544444,14854.7573656667,0,0,0,47947.7706504736,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0469949650
2025-08-22,233,6582.8602883352,6186.5641491130,24176.2152748166,24176.2152748166,0.0000000000,40998.5370168317,0.0000000000,17114.5490114095,15842.5533195905,13189.1347141683,0,0,0,24339.7094486979,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0391420070
2025-08-23,234,6186.5641491130,6597.1694645704,24554.3523029457,24554.3523029457,0.0000000000,41628.8188761317,0.0000000000,15756.1423885247,15648.0292299753,12305.3588923683,0,0,0,24384.9547989131,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0406961430
2025-08-24,235,6597.1694645704,6696.3231496667,48968.4852015679,48968.4852015679,0.0000000000,77707.9006487778,0.0000000000,10144.0456797469,19689.6166795309,15859.3511938333,0,0,0,48927.5787979276,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0456344840
2025-08-25,236,6696.3231496667,6498.6522197444,49354.6254882713,48971.3646766555,383.2608116158,77488.5385225123,56.9026983333,2998.6160464424,20798.1157614033,17024.3776036667,2,1,1,49436.1757285826,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0453286210
2025-08-26,237,6498.6522197444,6792.7013343333,49750.7052629360,49716.3614643087,34.3437986272,78769.4698453004,5.0981665000,9200.4546832675,19898.1618003662,15852.8668551667,1,1,1,49629.3936671061,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0477554930
2025-08-27,238,6792.7013343333,6444.1167435278,49264.0089721832,49037.4131531708,226.5958190123,77500.5574643848,33.6294581667,6009.0621686523,20656.3264155658,17045.3505283333,2,1,2,49407.8194817011,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0466404200
2025-08-28,239,6444.1167435278,6583.4250021185,49975.7626231254,49562.1720279354,413.5905951900,78244.0019616882,61.3928393333,3419.8826507901,21012.3143903498,16894.5972234517,2,1,2,49918.2902271090,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0471144150
2025-08-29,240,6583.4250021185,6445.9912736963,24819.3055624718,24819.3055624718,0.0000000000,41683.9341240933,0.0000000000,16126.9578503765,16449.7172594568,13447.9613357400,0,0,0,24876.0046106531,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0434934230
2025-08-30,241,6445.9912736963,6285.9130489056,24905.1608281281,24905.1608281281,0.0000000000,42014.3779120067,0.0000000000,20784.3751671481,15059.7542833518,12342.4713718267,0,0,0,24971.2019890890,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0420593730
2025-08-31,242,6285.9130489056,7101.2658219333,50202.8411444144,50202.8411444144,0.0000000000,79379.2440787510,0.0000000000,8137.2586536255,20323.9202424588,15728.5579006667,0,0,0,49866.4628281641,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0471372910
2025-09-01,243,7101.2658219333,8955.4692857593,45840.0743938340,45840.0743938340,0.0000000000,72513.1162437716,0.0000000000,13762.8505099218,18459.7267530164,13283.5955525000,0,0,0,45075.1124537022,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0465337190
2025-09-02,244,8955.4692857593,8128.3909304537,42110.3855618813,42110.3855618813,0.0000000000,66386.5835341852,0.0000000000,9645.6130431029,18039.9218992490,15356.7072581667,0,0,0,42451.6013322423,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0472144140
2025-09-03,245,8128.3909304537,8284.3104866778,43396.7675909365,43396.7675909365,0.0000000000,68276.0786106358,0.0000000000,9372.1846377140,16925.5216964218,13569.3449735000,0,0,0,43332.4421117965,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0462241830
2025-09-04,246,8284.3104866778,7360.8224256000,40890.5128367249,40823.7663349994,66.7465017255,64565.7652221996,9.9081870000,8062.5486339835,17993.1498957160,15405.5906705000,1,1,1,41271.5029668118,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0474005590
2025-09-05,247,7360.8224256000,7137.6753491074,18770.7989297881,18770.7989297881,0.0000000000,33042.4461442933,0.0000000000,23403.8202160021,15869.4559498313,13055.0916882067,0,0,0,18862.8594959011,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0435018460
2025-09-06,248,7137.6753491074,7337.6176854259,18911.7164475934,18911.7164475934,0.0000000000,33458.5832659700,0.0000000000,22448.4788905988,16363.5398562346,13074.5191808633,0,0,0,18829.2291259544,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0451284760
2025-09-07,249,7337.6176854259,7146.1079870815,40103.2908355135,40103.2908355135,0.0000000000,64044.3653707181,0.0000000000,5630.6783177119,19079.2745518395,15626.5711155000,0,0,0,40182.2992255083,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0487390100
2025-09-08,250,7146.1079870815,5911.1595623574,50621.8525160383,37539.8868210850,13081.9656949533,60878.6940744609,1965.1324019533,1059.5234114835,18422.0374413107,16033.3039097133,11,1,3,51131.3373494828,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0488269310
2025-09-09,251,5911.1595623574,6183.0508649944,41259.9783913557,40141.5479067758,1118.4304845798,65342.4011523436,160.3254708400,8334.3582257160,20109.6418864609,16044.1077556600,1,1,1,41147.8081239455,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0482530000
2025-09-10,252,6183.0508649944,6104.4684174000,48988.2187278310,39683.0792163688,9305.1395114622,64036.8364615206,1550.9084773800,433.0850095885,20575.7130639321,16737.0517846200,11,1,3,49020.6383531552,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0468360450
2025-09-11,253,6104.4684174000,6423.7213158019,41410.2449383405,41369.3158333405,40.9291050000,67028.2266385946,6.0716666667,9374.2898408971,20403.1319603642,16239.2092793333,1,1,1,41278.5353814776,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0455889290
2025-09-12,254,6423.7213158019,6370.1657659630,17941.4047564900,17769.3654612195,172.0392952705,32068.6117651117,49.8736904683,17497.4240031667,16408.4486698333,13339.0434174200,1,1,1,17963.4993961069,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0407743560
2025-09-13,255,6370.1657659630,6706.7159325963,18345.5602240786,18345.5602240786,0.0000000000,33245.1143809667,0.0000000000,21875.4004032490,16103.7754969177,12741.1630025333,0,0,0,18206.7145831108,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0440281390
2025-09-14,256,6706.7159325963,6390.0288666500,40642.8162817823,40642.8162817823,0.0000000000,65413.6644313416,0.0000000000,1709.8020575679,20471.3472796070,16866.8096558333,0,0,0,40773.4672902110,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0463608610
2025-09-15,257,6390.0288666500,6130.8502085759,42048.8417753868,40332.5563642985,1716.2854110883,65572.8757566502,246.0673809067,7038.5062972222,20771.9315750947,17058.5253680933,2,1,2,42155.7673706567,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0478701730
2025-09-16,258,6130.8502085759,5794.2111877611,41813.4005922409,40674.5313708318,1138.8692214091,65783.6755609959,170.5355943933,2912.5525367901,20278.2302842058,16728.3416489400,5,1,4,41952.2828904948,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0460097090
2025-09-17,259,5794.2111877611,6164.3230325611,41611.4990578988,41576.7901641488,34.7088937500,67590.6941667284,7.6291666667,3130.7157992654,21970.4656516296,17462.9765175000,1,1,1,41458.8073601497,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0459339290
2025-09-18,260,6164.3230325611,6069.0516725722,42318.3839288592,41601.7665120144,716.6174168448,67346.9127085000,123.4704631383,4674.0900795370,20663.0852601296,16822.8432846950,5,1,2,42357.6886577079,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0460094980
2025-09-19,261,6069.0516725722,6634.6225947370,18318.5070641996,18318.5070641996,0.0000000000,33103.1866288517,0.0000000000,13332.9324705288,16630.9895353045,12962.0876936483,0,0,0,18085.1776381998,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0392279170
2025-09-20,262,6634.6225947370,6770.5019551296,18485.2300239087,18485.2300239087,0.0000000000,33351.9209082367,0.0000000000,14395.7812693354,16781.1288484979,13470.4229429300,0,0,0,18429.1722388934,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0419080560
2025-09-21,263,6770.5019551296,6528.3119575815,43213.6894584343,43213.6894584343,0.0000000000,69235.0632036282,0.0000000000,7670.5112935535,18394.9232870247,15117.8588602833,0,0,0,43313.6062874228,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0483734970
2025-09-22,264,6528.3119575815,5908.6154728944,45541.2315909435,41780.6996091381,3760.5319818054,67681.3776757821,580.8624501550,4478.4395342551,19618.4607608786,16448.6800525300,9,1,3,45796.8908184593,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0475843690
2025-09-23,265,5908.6154728944,6156.5148197130,47019.8589242934,43121.9257742648,3897.9331500285,69787.0535122856,594.5078484817,4050.9616975473,21004.6035144732,16790.6194345867,5,1,1,46917.5866715448,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0473424420
2025-09-24,266,6156.5148197130,6349.0306963204,43056.9213143873,43056.9213143873,0.0000000000,69418.0239591749,0.0000000000,4089.5446967942,21536.7888075473,17271.5346451667,0,0,0,42977.4978199603,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0479476070
2025-09-25,267,6349.0306963204,6103.0236769741,43774.6864730263,43671.1890413596,103.4974316667,70244.1601749938,15.3716666667,6400.6387250041,19709.7396529897,16186.2954363333,1,1,1,43876.1780355633,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0470011810
2025-09-26,268,6103.0236769741,6691.9984485944,18894.6624946532,18894.6624946532,0.0000000000,33924.3099057233,0.0000000000,12667.0055093992,15963.0715887675,12400.0106924433,0,0,0,18651.6776805392,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0402534630
2025-09-27,269,6691.9984485944,6218.2738715556,18952.7046146665,18952.7046146665,0.0000000000,34022.4861374317,0.0000000000,13537.7740303374,16367.1682969959,13683.7584399017,0,0,0,19148.1423207271,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0413697640
2025-09-28,270,6218.2738715556,6586.2862350222,44923.3812309076,44883.8198617410,39.5613691667,72137.4196031584,5.8683333333,4202.0314099362,21696.9275408889,17243.3001810000,1,1,1,44771.5556858463,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0491325750
2025-09-29,271,6586.2862350222,6014.1894473463,46357.7066867724,43458.6061223652,2899.1005644072,70283.6585493806,426.3120327233,4592.8522035000,20379.5467763807,17022.3199977767,3,1,2,46593.7283948436,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0502391270
2025-09-30,272,6014.1894473463,6053.8993209593,47039.5975957375,44413.2781596027,2626.3194361349,71398.0903528518,394.0949602333,2177.6832668004,21876.7810177181,17684.4537381000,5,1,3,47023.2150667681,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0478885990
2025-10-01,273,6053.8993209593,7568.8467764926,44408.9888645790,44408.9888645790,0.0000000000,71654.2397733457,0.0000000000,17052.7111887531,18823.9702172593,13883.9631660000,0,0,0,43783.9888754240,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0477070890
2025-10-02,274,7568.8467764926,7595.2624905982,41659.1060733498,41659.1060733498,0.0000000000,66851.2205475103,0.0000000000,11498.6263004424,18937.0367774012,15315.2256470000,0,0,0,41648.2081237416,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0475846650
2025-10-03,275,7595.2624905982,7318.9323934796,16302.1650200952,16302.1650200952,0.0000000000,30246.1836136283,0.0000000000,19641.9545409198,15977.7497900802,13190.6744173717,0,0,0,16416.1665368286,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0399402550
2025-10-04,276,7318.9323934796,6505.3927229018,15914.3873217429,15914.3873217429,0.0000000000,30209.5040858683,0.0000000000,14757.7261099156,16252.5328744177,13896.7373317983,0,0,0,16250.0176325046,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0398152440
2025-10-05,277,6505.3927229018,6692.1464352500,39763.2992691073,39763.2992691073,0.0000000000,65182.5069289753,0.0000000000,6501.5940009444,19878.2816855309,15933.3298241667,0,0,0,39686.2529875575,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0487751230
2025-10-06,278,6692.1464352500,6249.8021289963,39868.5426620128,39868.5426620128,0.0000000000,65130.8636998374,0.0000000000,4027.8234963807,19831.7938372901,16461.8628838333,0,0,0,40051.0342630261,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0495360790
2025-10-07,279,6249.8021289963,6622.4592333056,40245.0597050972,40245.0597050972,0.0000000000,65680.8524928868,0.0000000000,3554.3387975494,21155.5752708374,16800.6245755000,0,0,0,40091.3179463972,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0489968030
2025-10-08,280,6622.4592333056,6069.3359675185,41162.8949968103,38536.1639331310,2626.7310636793,63737.2645989650,388.1195415300,4342.1291815638,20013.5275340679,16708.7682418033,3,1,1,41391.0890730178,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0484663070
2025-10-09,281,6069.3359675185,6092.9120700722,40915.6894154193,39140.2607644388,1775.4286509805,64545.9788341502,264.8131960050,5099.6277288885,20684.0217138687,16732.8390959353,3,1,1,40905.9629633324,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0481297240
2025-10-10,282,6092.9120700722,5743.2489051815,16417.0584249855,15702.3012964778,714.7571285078,30529.9054706017,128.6626540500,18590.1501415905,15997.3890252428,13272.5819588483,4,1,2,16561.3139062344,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0418973810
2025-10-11,283,5743.2489051815,6113.9791193741,16730.6093888109,16730.6093888109,0.0000000000,32371.8439022160,0.0000000000,14819.0030341626,16383.5267997202,12936.9995150000,0,0,0,16577.6625793334,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0407106070
2025-10-12,284,6113.9791193741,6320.1072506352,40282.2443508930,40184.2085431597,98.0358077333,65592.8309070802,20.9299333333,2977.4077658313,20715.1672269156,16593.7701356667,1,1,1,40197.2050451850,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0457888380
2025-10-13,285,6320.1072506352,6470.3003283000,40944.1339667989,40944.1339667989,0.0000000000,66628.6262674136,0.0000000000,5575.7770512243,20475.1586646893,16449.7047485000,0,0,0,40882.1709782023,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0470758060
2025-10-14,286,6470.3003283000,6509.6733009944,41313.6674467677,40967.0583883824,346.6090583852,66472.6918890576,72.4204600067,1645.8326037840,21526.3936132737,17400.9431513267,2,1,1,41297.4239081438,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0491849200
2025-10-15,287,6509.6733009944,6126.9411666481,40797.6410988343,40729.3270309761,68.3140678582,66622.7302356276,15.3399610650,1089.6509605185,20909.7605636091,17281.3649774350,3,1,2,40955.5393671486,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0463761060
2025-10-16,288,6126.9411666481,6203.9469644074,50931.4411000589,41477.2761359315,9454.1649641273,67819.6993967778,1390.8724876583,2084.5640261523,21527.5246857922,17367.9897775083,4,1,1,50899.6719303833,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0464525210
2025-10-17,289,6203.9469644074,5924.2136074333,16741.0203358775,16741.0203358775,0.0000000000,32052.9168103292,0.0000000000,13312.8812234794,15724.1910076831,12988.3547375000,0,0,0,16856.4258863714,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0420399730
2025-10-18,290,5924.2136074333,6671.5048060444,17376.6538130448,17376.6538130448,0.0000000000,33207.2162317284,0.0000000000,13371.5887801152,16244.5900326132,12485.5558476667,0,0,0,17068.3546774400,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0428815140
2025-10-19,291,6671.5048060444,6168.2924189296,46774.2182965768,42766.3082557358,4007.9100408410,69778.4859025103,582.2028507326,2856.4900458745,21428.2490654650,17809.7728914300,2,1,1,46981.8213625054,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0460928610
2025-10-20,292,6168.2924189296,6389.3104842315,46717.9619385555,44422.7298268494,2295.2321117061,72002.0775010576,477.4101784767,3691.2023796584,21834.6667075658,17487.1637743567,5,1,1,46626.7797078370,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0465441680
2025-10-21,293,6389.3104842315,6578.5765745259,44828.6273004326,44828.6273004326,0.0000000000,72517.1331935350,0.0000000000,1685.8058829177,22096.8762071173,17728.1302465000,0,0,0,44750.5445234033,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0484852650
2025-10-22,294,6578.5765745259,6044.8043174056,47516.7476234214,44825.4885489373,2691.2590744840,73041.3322793148,509.8401858350,4350.9272020103,21714.4399713045,18069.0914081650,9,1,3,47736.9583334978,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0472661590
2025-10-23,295,6044.8043174056,6296.8474623019,45657.9353679232,45657.9353679232,0.0000000000,74117.9645898765,0.0000000000,6361.5198932572,21842.6780677860,17465.7304045000,0,0,0,45553.9535682566,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0466558580
2025-10-24,296,6296.8474623019,6007.1075442926,17665.7525828970,17108.5099694814,557.2426134156,32684.6613637119,120.7684478800,11474.9991551543,16690.2413998909,13779.8614601200,4,1,1,17785.2863957379,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0421995630
2025-10-25,297,6007.1075442926,6391.0488716315,18020.1560015636,18020.1560015636,0.0000000000,34248.0129455350,0.0000000000,11366.7243018477,16512.1511355206,13029.2952251667,0,0,0,17861.7588739626,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0425984200
2025-10-26,298,6391.0488716315,6691.8525656148,45837.4454041291,45837.4454041291,0.0000000000,74284.3129571029,0.0000000000,5463.5978243518,21082.5252184177,16806.1221023333,0,0,0,45713.3471690447,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0470132970
2025-10-27,299,6691.8525656148,6400.9679883352,46299.8673632671,46207.3820955338,92.4852677333,74443.8189956214,19.7449333333,7203.2431903704,20892.2904814177,17184.5514095000,1,1,1,46419.8734116493,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0473670150
2025-10-28,300,6400.9679883352,6636.3393805333,46491.5154774089,46491.5154774089,0.0000000000,74861.9679304774,0.0000000000,4550.9786924856,21719.6488684918,17381.0813305000,0,0,0,46394.4117019387,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0488641150
2025-10-29,301,6636.3393805333,6093.0174316500,48850.5388086453,45467.3525751752,3383.1862334700,73463.2873134115,560.5148636883,910.8275892058,22577.4081152058,18776.6903273117,10,1,2,49074.6892971124,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0493515930
2025-10-30,302,6093.0174316500,6184.4854502778,46498.1853725694,46481.1270252360,17.0583473333,75090.3518727000,3.6418333333,6188.0666363951,21240.9905414383,17122.8811218000,1,1,1,46460.4497333288,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0477288110
2025-10-31,303,6184.4854502778,6144.5269132574,17886.8468970150,17886.8468970150,0.0000000000,33831.8694033704,0.0000000000,6718.2994335556,17080.2136129815,13870.9357098333,0,0,0,17903.3320134547,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0435625400
2025-11-01,304,6144.5269132574,7068.5300251593,19318.8892385784,19318.8892385784,0.0000000000,36163.5539158045,0.0000000000,9541.0421359527,17088.7923463518,13010.3189998333,0,0,0,18937.6866214127,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0431313610
2025-11-02,305,7068.5300251593,6547.5294076241,48418.4617763977,48418.4617763977,0.0000000000,77631.7498797097,0.0000000000,5224.3549284383,21473.2188090514,17862.2077911133,0,0,0,48633.4034756097,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0473566310
2025-11-03,306,6547.5294076241,6961.7955680444,49829.8030484701,49829.8030484701,0.0000000000,79478.9728700482,0.0000000000,5724.7302273189,20402.4885000926,16153.1761406967,0,0,0,49658.8952425100,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0482988820
2025-11-04,307,6961.7955680444,6369.9674431889,49581.9545632802,49456.7046287817,125.2499344986,79030.1555092986,26.8807361667,8242.3556706152,19827.6518625617,16593.0433210450,2,1,1,49826.1165441234,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0503656060
2025-11-05,308,6369.9674431889,6877.4665040148,49279.7946946273,49279.7946946273,0.0000000000,78816.0313878235,0.0000000000,4527.4518802469,21862.1594008765,17251.5999599667,0,0,0,49070.4231376443,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0507857810
2025-11-06,309,6877.4665040148,6394.1583368704,49739.7480837179,48812.6685092161,927.0795745018,78111.1161675113,192.3354492408,3180.3607814856,22044.6507141924,18291.1444289258,4,1,1,49939.1395531187,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0492521210
2025-11-07,310,6394.1583368704,6776.2569633556,19333.4749251316,19333.4749251316,0.0000000000,36133.0178005268,0.0000000000,9037.9773392510,18066.7890216090,14290.2103436667,0,0,0,19175.8380140050,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0439237500
2025-11-08,311,6776.2569633556,6828.3620926074,19234.9507012001,19234.9507012001,0.0000000000,36223.9325969630,0.0000000000,9215.4042971687,16686.4557024609,13469.1345026667,0,0,0,19213.4544406543,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0459103320
2025-11-09,312,6828.3620926074,6510.8933196593,49547.5995043664,49547.5995043664,0.0000000000,79155.6160817798,0.0000000000,4020.4518561523,21442.4680944609,17654.1210521667,0,0,0,49678.5730103616,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0497896210
2025-11-10,313,6510.8933196593,6517.9105823241,50326.5391533551,50326.5391533551,0.0000000000,80253.5486554875,0.0000000000,2152.6478535658,22295.4850817016,18053.0273797800,0,0,0,50323.6441426579,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0487844850
2025-11-11,314,6517.9105823241,6609.6935975019,51209.4448737369,51209.4448737369,0.0000000000,81363.9702312094,0.0000000000,5746.2069704856,20927.0467389321,16868.3031448750,0,0,0,51171.5792809197,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0513968240
2025-11-12,315,6609.6935975019,6512.9225755611,50622.9402943474,50622.9402943474,0.0000000000,80623.9056449040,0.0000000000,5606.3078174424,21835.2841958333,17773.6741183717,0,0,0,50662.8637170658,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0516495070
2025-11-13,316,6512.9225755611,6414.1175524926,50444.5825918521,50444.5825918521,0.0000000000,80206.4025987826,0.0000000000,3891.8026999897,21092.9110678313,17174.1824857050,0,0,0,50485.3451530359,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0500364410
2025-11-14,317,6414.1175524926,6663.2747376778,19474.3630080256,19474.3630080256,0.0000000000,36309.9070868539,0.0000000000,5155.8484134342,17533.4837197531,13977.8803463333,0,0,0,19371.5718270709,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0474657240
2025-11-15,318,6663.2747376778,6503.4074819870,19369.7815925070,19369.7815925070,0.0000000000,36243.0740534650,0.0000000000,4828.9346655700,17611.2263228951,14408.9738516667,0,0,0,19435.7357169936,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0479887610
2025-11-16,319,6503.4074819870,6625.3744578074,51578.9698640623,51578.9698640623,0.0000000000,82053.1982839897,0.0000000000,3127.6094563518,23059.3377161379,18568.2932718333,0,0,0,51528.6517105933,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0515915400
2025-11-17,320,6625.3744578074,6732.3110077259,52447.0597106579,52447.0597106579,0.0000000000,83002.0074143745,0.0000000000,6129.6056715638,21475.8132344774,17299.1658250000,0,0,0,52402.9424428971,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0500178400
2025-11-18,321,6732.3110077259,6488.0839964037,52044.2105885872,52044.2105885872,0.0000000000,82414.0559140411,0.0000000000,3660.1956661029,21490.0669726049,17626.7585580000,0,0,0,52144.9677989249,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0506932170
2025-11-19,322,6488.0839964037,6288.6401419185,52297.5916031006,52291.2905456006,6.3010575000,82945.0035821111,1.3850000000,3413.0782432593,22865.7800415185,18700.7813026667,1,1,1,52379.8732732899,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0504642180
