stage,fit_start,fit_end,score,alpha,rho,window,smooth,features,k,blend,near_reference_score,near_delta_daily_mean,near_ci_low90,near_ci_high90,near_indistinguishable,month
local,2025-07-06,2025-08-16,1919408.7516492424,0.8400000000,0.7500000000,14,3,none,21,0.0000000000,1903281.9429808108,383.9716349627,-63.7642804920,862.2942685414,True,9
local,2025-07-06,2025-08-16,1919443.9001949097,0.8400000000,0.7500000000,14,5,none,21,0.0000000000,1903281.9429808108,384.8085050976,-60.8414300285,861.8979011489,True,9
local,2025-07-06,2025-08-16,1950137.2169474750,0.8400000000,1.0000000000,14,0,none,21,0.0000000000,1903281.9429808108,1115.6017611111,697.5675497163,1503.6615562572,False,9
local,2025-07-06,2025-08-16,1949646.2065809313,0.8400000000,1.0000000000,14,3,none,21,0.0000000000,1903281.9429808108,1103.9110380981,678.2200576360,1498.0423764755,False,9
local,2025-07-06,2025-08-16,1949969.6976123620,0.8400000000,1.0000000000,14,5,none,21,0.0000000000,1903281.9429808108,1111.6132055131,684.2746292237,1507.9208223248,False,9
conditional,2025-07-06,2025-08-16,1908675.0547851557,0.8000000000,0.5000000000,14,0,season,14,0.1000000000,1901757.3766900806,164.7066213113,-51.4764113200,431.0398808183,True,9
conditional,2025-07-06,2025-08-16,1908675.0547851557,0.8000000000,0.5000000000,14,0,season,14,0.2000000000,1901757.3766900806,164.7066213113,-51.4764113200,431.0398808183,True,9
conditional,2025-07-06,2025-08-16,1908675.0547851557,0.8000000000,0.5000000000,14,0,season,14,0.3000000000,1901757.3766900806,164.7066213113,-51.4764113200,431.0398808183,True,9
conditional,2025-07-06,2025-08-16,1908675.0547851557,0.8000000000,0.5000000000,14,0,season,14,0.4000000000,1901757.3766900806,164.7066213113,-51.4764113200,431.0398808183,True,9
conditional,2025-07-06,2025-08-16,1908675.0547851557,0.8000000000,0.5000000000,14,0,season,14,0.5000000000,1901757.3766900806,164.7066213113,-51.4764113200,431.0398808183,True,9
conditional,2025-07-06,2025-08-16,1908275.1623111253,0.8000000000,0.5000000000,14,0,season,21,0.1000000000,1901757.3766900806,155.1853719296,-61.4036095864,427.0760355443,True,9
conditional,2025-07-06,2025-08-16,1908392.1547556536,0.8000000000,0.5000000000,14,0,season,21,0.2000000000,1901757.3766900806,157.9709063232,-52.8044566467,430.1613169563,True,9
conditional,2025-07-06,2025-08-16,1908929.8606681828,0.8000000000,0.5000000000,14,0,season,21,0.3000000000,1901757.3766900806,170.7734280500,-28.8327802540,442.5149143815,True,9
conditional,2025-07-06,2025-08-16,1909568.8120042344,0.8000000000,0.5000000000,14,0,season,21,0.4000000000,1901757.3766900806,185.9865550989,-9.8013373030,458.4545233103,True,9
conditional,2025-07-06,2025-08-16,1910751.7938857570,0.8000000000,0.5000000000,14,0,season,21,0.5000000000,1901757.3766900806,214.1527903732,13.3512342820,487.6012667104,False,9
conditional,2025-07-06,2025-08-16,1906898.7795310973,0.8000000000,0.5000000000,14,0,season,28,0.1000000000,1901757.3766900806,122.4143533575,-71.7937089260,363.5314102902,True,9
conditional,2025-07-06,2025-08-16,1905510.9670760245,0.8000000000,0.5000000000,14,0,season,28,0.2000000000,1901757.3766900806,89.3711996653,-83.7332563579,302.8592311363,True,9
conditional,2025-07-06,2025-08-16,1904955.2592782497,0.8000000000,0.5000000000,14,0,season,28,0.3000000000,1901757.3766900806,76.1400616231,-78.8456076133,270.9403665784,True,9
conditional,2025-07-06,2025-08-16,1905051.4738698895,0.8000000000,0.5000000000,14,0,season,28,0.4000000000,1901757.3766900806,78.4308852335,-69.7086437334,261.2799866090,True,9
conditional,2025-07-06,2025-08-16,1905415.2262637967,0.8000000000,0.5000000000,14,0,season,28,0.5000000000,1901757.3766900806,87.0916565170,-79.1006692588,269.0077403428,True,9
conditional,2025-07-06,2025-08-16,1907611.9759048016,0.8000000000,0.5000000000,14,0,season,42,0.1000000000,1901757.3766900806,139.3952193981,-58.0280536643,374.3674671770,True,9
conditional,2025-07-06,2025-08-16,1906659.7262682018,0.8000000000,0.5000000000,14,0,season,42,0.2000000000,1901757.3766900806,116.7226090029,-63.8630386733,324.7811012721,True,9
conditional,2025-07-06,2025-08-16,1906034.1073637309,0.8000000000,0.5000000000,14,0,season,42,0.3000000000,1901757.3766900806,101.8269208012,-57.3705087760,280.4772861993,True,9
conditional,2025-07-06,2025-08-16,1905941.5482599626,0.8000000000,0.5000000000,14,0,season,42,0.4000000000,1901757.3766900806,99.6231326162,-36.7474490900,253.8800147054,True,9
conditional,2025-07-06,2025-08-16,1906534.7760560496,0.8000000000,0.5000000000,14,0,season,42,0.5000000000,1901757.3766900806,113.7476039516,0.5885945208,249.0834708022,False,9
conditional,2025-07-06,2025-08-16,1906570.8735187356,0.8000000000,0.5000000000,14,0,weekday,14,0.1000000000,1901757.3766900806,114.6070673489,-90.2729186388,365.3528004953,True,9
conditional,2025-07-06,2025-08-16,1904809.5649331750,0.8000000000,0.5000000000,14,0,weekday,14,0.2000000000,1901757.3766900806,72.6711486451,-122.5528568884,307.4266243189,True,9
conditional,2025-07-06,2025-08-16,1903593.3060187290,0.8000000000,0.5000000000,14,0,weekday,14,0.3000000000,1901757.3766900806,43.7126030631,-128.0038552172,260.5867828282,True,9
conditional,2025-07-06,2025-08-16,1902496.1856826595,0.8000000000,0.5000000000,14,0,weekday,14,0.4000000000,1901757.3766900806,17.5906902995,-145.3899091023,214.5444912471,True,9
conditional,2025-07-06,2025-08-16,1902074.3921039628,0.8000000000,0.5000000000,14,0,weekday,14,0.5000000000,1901757.3766900806,7.5479860448,-156.1223524527,198.1137895253,True,9
conditional,2025-07-06,2025-08-16,1906654.2959987526,0.8000000000,0.5000000000,14,0,weekday,21,0.1000000000,1901757.3766900806,116.5933168731,-62.5885481290,331.4376293012,True,9
conditional,2025-07-06,2025-08-16,1904768.4469020113,0.8000000000,0.5000000000,14,0,weekday,21,0.2000000000,1901757.3766900806,71.6921479031,-72.5482176747,231.8438355886,True,9
conditional,2025-07-06,2025-08-16,1903498.7665682621,0.8000000000,0.5000000000,14,0,weekday,21,0.3000000000,1901757.3766900806,41.4616637662,-53.7767649086,147.3136371100,True,9
conditional,2025-07-06,2025-08-16,1902337.0847015299,0.8000000000,0.5000000000,14,0,weekday,21,0.4000000000,1901757.3766900806,13.8025717012,-34.1607091647,63.0049715040,True,9
conditional,2025-07-06,2025-08-16,1901757.3766900806,0.8000000000,0.5000000000,14,0,weekday,21,0.5000000000,1901757.3766900806,0.0000000000,0.0000000000,0.0000000000,True,9
conditional,2025-07-06,2025-08-16,1907264.6153175966,0.8000000000,0.5000000000,14,0,weekday,28,0.1000000000,1901757.3766900806,131.1247292266,-56.7740352624,353.0847157282,True,9
conditional,2025-07-06,2025-08-16,1906433.6146447691,0.8000000000,0.5000000000,14,0,weekday,28,0.2000000000,1901757.3766900806,111.3389989212,-38.7675060727,290.6430793722,True,9
conditional,2025-07-06,2025-08-16,1906009.8519525605,0.8000000000,0.5000000000,14,0,weekday,28,0.3000000000,1901757.3766900806,101.2494110114,-8.0026396372,230.4221068883,True,9
conditional,2025-07-06,2025-08-16,1906241.3433286967,0.8000000000,0.5000000000,14,0,weekday,28,0.4000000000,1901757.3766900806,106.7611104432,29.4988432503,196.6221803759,False,9
conditional,2025-07-06,2025-08-16,1906780.4739627298,0.8000000000,0.5000000000,14,0,weekday,28,0.5000000000,1901757.3766900806,119.5975541107,47.8064656429,189.2621670246,False,9
conditional,2025-07-06,2025-08-16,1907162.8771031999,0.8000000000,0.5000000000,14,0,weekday,42,0.1000000000,1901757.3766900806,128.7023907886,-61.1280641934,352.4454307460,True,9
conditional,2025-07-06,2025-08-16,1905865.6842440802,0.8000000000,0.5000000000,14,0,weekday,42,0.2000000000,1901757.3766900806,97.8168465238,-65.8685084711,285.2441908163,True,9
conditional,2025-07-06,2025-08-16,1905196.2664134165,0.8000000000,0.5000000000,14,0,weekday,42,0.3000000000,1901757.3766900806,81.8783267461,-47.5938625509,228.6619656551,True,9
conditional,2025-07-06,2025-08-16,1905402.3759488573,0.8000000000,0.5000000000,14,0,weekday,42,0.4000000000,1901757.3766900806,86.7856966375,-12.5166945052,202.6764785672,True,9
conditional,2025-07-06,2025-08-16,1905984.2308358210,0.8000000000,0.5000000000,14,0,weekday,42,0.5000000000,1901757.3766900806,100.6393844224,16.9475941709,195.6948655275,False,9
conditional,2025-07-06,2025-08-16,1907906.8097930313,0.8000000000,0.5000000000,14,0,level,14,0.1000000000,1901757.3766900806,146.4150738798,-50.4124901812,378.8752507741,True,9
conditional,2025-07-06,2025-08-16,1907665.2503931667,0.8000000000,0.5000000000,14,0,level,14,0.2000000000,1901757.3766900806,140.6636595973,-32.2969927796,339.6368971652,True,9
conditional,2025-07-06,2025-08-16,1907987.5002448624,0.8000000000,0.5000000000,14,0,level,14,0.3000000000,1901757.3766900806,148.3362751139,3.0167119806,307.5508417599,False,9
conditional,2025-07-06,2025-08-16,1908437.2000632747,0.8000000000,0.5000000000,14,0,level,14,0.4000000000,1901757.3766900806,159.0434136475,36.5903468484,290.8197550143,False,9
conditional,2025-07-06,2025-08-16,1909458.5069137064,0.8000000000,0.5000000000,14,0,level,14,0.5000000000,1901757.3766900806,183.3602434197,72.7978197405,301.1204355588,False,9
conditional,2025-07-06,2025-08-16,1907035.6689619243,0.8000000000,0.5000000000,14,0,level,21,0.1000000000,1901757.3766900806,125.6736255201,-62.3270148647,344.4294625207,True,9
conditional,2025-07-06,2025-08-16,1906313.8735220998,0.8000000000,0.5000000000,14,0,level,21,0.2000000000,1901757.3766900806,108.4880198100,-35.8226421682,272.0267980738,True,9
conditional,2025-07-06,2025-08-16,1905974.6458116851,0.8000000000,0.5000000000,14,0,level,21,0.3000000000,1901757.3766900806,100.4111695620,-2.1271349091,210.3954601538,True,9
conditional,2025-07-06,2025-08-16,1906003.2694762165,0.8000000000,0.5000000000,14,0,level,21,0.4000000000,1901757.3766900806,101.0926853842,23.8275942137,176.9387801429,False,9
conditional,2025-07-06,2025-08-16,1906641.3929776603,0.8000000000,0.5000000000,14,0,level,21,0.5000000000,1901757.3766900806,116.2861020852,31.2954867067,190.6119416235,False,9
conditional,2025-07-06,2025-08-16,1907092.5082901299,0.8000000000,0.5000000000,14,0,level,28,0.1000000000,1901757.3766900806,127.0269428583,-53.6646812257,331.7640700951,True,9
conditional,2025-07-06,2025-08-16,1906062.3787041768,0.8000000000,0.5000000000,14,0,level,28,0.2000000000,1901757.3766900806,102.5000479547,-32.3224477062,246.8913910561,True,9
conditional,2025-07-06,2025-08-16,1905547.7306969713,0.8000000000,0.5000000000,14,0,level,28,0.3000000000,1901757.3766900806,90.2465239736,2.8368021501,176.2961472371,False,9
conditional,2025-07-06,2025-08-16,1905485.2867413121,0.8000000000,0.5000000000,14,0,level,28,0.4000000000,1901757.3766900806,88.7597631246,40.3785667084,140.0833698460,False,9
conditional,2025-07-06,2025-08-16,1905981.5791943944,0.8000000000,0.5000000000,14,0,level,28,0.5000000000,1901757.3766900806,100.5762501027,38.9972257561,161.1972335146,False,9
conditional,2025-07-06,2025-08-16,1907165.3471154273,0.8000000000,0.5000000000,14,0,level,42,0.1000000000,1901757.3766900806,128.7612006035,-49.1587995550,339.2690468477,True,9
conditional,2025-07-06,2025-08-16,1906195.6352600211,0.8000000000,0.5000000000,14,0,level,42,0.2000000000,1901757.3766900806,105.6728230938,-30.7473872035,261.2428334438,True,9
conditional,2025-07-06,2025-08-16,1905981.1224702005,0.8000000000,0.5000000000,14,0,level,42,0.3000000000,1901757.3766900806,100.5653757171,9.7859341213,200.6797726656,False,9
conditional,2025-07-06,2025-08-16,1906576.2142551218,0.8000000000,0.5000000000,14,0,level,42,0.4000000000,1901757.3766900806,114.7342277391,56.6523387022,176.4300519700,False,9
conditional,2025-07-06,2025-08-16,1907411.9003157008,0.8000000000,0.5000000000,14,0,level,42,0.5000000000,1901757.3766900806,134.6315148957,70.5723324713,196.4545543946,False,9
coarse,2025-08-05,2025-09-15,2059054.2946873971,0.5000000000,0.5000000000,14,3,none,21,0.0000000000,1728386.6269188095,7873.0397087759,3862.1530897198,12042.5953753483,False,10
coarse,2025-08-05,2025-09-15,2030796.7402052276,0.5000000000,0.5000000000,21,3,none,21,0.0000000000,1728386.6269188095,7200.2407925338,3718.7438331166,10621.8621594791,False,10
coarse,2025-08-05,2025-09-15,2043593.6236788963,0.5000000000,0.5000000000,28,3,none,21,0.0000000000,1728386.6269188095,7504.9284942878,4123.5807505675,10526.1734094016,False,10
coarse,2025-08-05,2025-09-15,2052856.7016639840,0.5000000000,0.5000000000,42,3,none,21,0.0000000000,1728386.6269188095,7725.4779701232,4222.2676300508,10846.9582671379,False,10
coarse,2025-08-05,2025-09-15,2045304.5314057795,0.5000000000,0.5000000000,56,3,none,21,0.0000000000,1728386.6269188095,7545.6643925469,4187.4702580256,10711.6212978799,False,10
coarse,2025-08-05,2025-09-15,1983689.2266002353,0.5500000000,0.5000000000,14,3,none,21,0.0000000000,1728386.6269188095,6078.6333257482,2619.7067258762,9756.9838761893,False,10
coarse,2025-08-05,2025-09-15,1953958.8078445587,0.5500000000,0.5000000000,21,3,none,21,0.0000000000,1728386.6269188095,5370.7662125178,2300.7489390287,8509.0707200751,False,10
coarse,2025-08-05,2025-09-15,1959864.4023051830,0.5500000000,0.5000000000,28,3,none,21,0.0000000000,1728386.6269188095,5511.3756044375,2643.7797372095,8343.1599777751,False,10
coarse,2025-08-05,2025-09-15,1966336.8655775129,0.5500000000,0.5000000000,42,3,none,21,0.0000000000,1728386.6269188095,5665.4818728263,2706.7980447228,8535.4829933120,False,10
coarse,2025-08-05,2025-09-15,1960266.1741143744,0.5500000000,0.5000000000,56,3,none,21,0.0000000000,1728386.6269188095,5520.9415998944,2585.5180446318,8495.1456808622,False,10
coarse,2025-08-05,2025-09-15,1919411.5659569048,0.6000000000,0.5000000000,14,3,none,21,0.0000000000,1728386.6269188095,4548.2128342404,1519.6711516710,7955.2572161101,False,10
coarse,2025-08-05,2025-09-15,1888006.3126813483,0.6000000000,0.5000000000,21,3,none,21,0.0000000000,1728386.6269188095,3800.4687086319,1162.0900238097,6694.1225173607,False,10
coarse,2025-08-05,2025-09-15,1891796.0744036029,0.6000000000,0.5000000000,28,3,none,21,0.0000000000,1728386.6269188095,3890.7011305903,1422.6377248620,6467.6379232820,False,10
coarse,2025-08-05,2025-09-15,1895454.7638942022,0.6000000000,0.5000000000,42,3,none,21,0.0000000000,1728386.6269188095,3977.8127851284,1313.1658356466,6701.8816158750,False,10
coarse,2025-08-05,2025-09-15,1888649.6870156750,0.6000000000,0.5000000000,56,3,none,21,0.0000000000,1728386.6269188095,3815.7871451635,1121.9171799285,6647.3451294653,False,10
coarse,2025-08-05,2025-09-15,1859083.0675284809,0.6500000000,0.5000000000,14,3,none,21,0.0000000000,1728386.6269188095,3111.8200145160,452.7530338758,6122.7329844912,False,10
coarse,2025-08-05,2025-09-15,1839238.8665800288,0.6500000000,0.5000000000,21,3,none,21,0.0000000000,1728386.6269188095,2639.3390395528,349.3386055134,5148.7716214587,False,10
coarse,2025-08-05,2025-09-15,1836216.9476325663,0.6500000000,0.5000000000,28,3,none,21,0.0000000000,1728386.6269188095,2567.3885884228,453.0839739799,4831.4935219570,False,10
coarse,2025-08-05,2025-09-15,1841658.2928623215,0.6500000000,0.5000000000,42,3,none,21,0.0000000000,1728386.6269188095,2696.9444272265,384.9715888652,5132.3322270804,False,10
coarse,2025-08-05,2025-09-15,1835136.7838743173,0.6500000000,0.5000000000,56,3,none,21,0.0000000000,1728386.6269188095,2541.6704037026,164.4869948735,5116.9581244767,False,10
coarse,2025-08-05,2025-09-15,1814806.1284043863,0.7000000000,0.5000000000,14,3,none,21,0.0000000000,1728386.6269188095,2057.6071782280,-101.1014324790,4568.2205772961,True,10
coarse,2025-08-05,2025-09-15,1799967.6329463474,0.7000000000,0.5000000000,21,3,none,21,0.0000000000,1728386.6269188095,1704.3096673223,-127.2233125660,3735.9407048484,True,10
coarse,2025-08-05,2025-09-15,1792258.1075053085,0.7000000000,0.5000000000,28,3,none,21,0.0000000000,1728386.6269188095,1520.7495377738,-100.0954751987,3298.9189338063,True,10
coarse,2025-08-05,2025-09-15,1802064.4065472689,0.7000000000,0.5000000000,42,3,none,21,0.0000000000,1728386.6269188095,1754.2328482966,-58.8417426230,3701.9054179594,True,10
coarse,2025-08-05,2025-09-15,1796915.6524073852,0.7000000000,0.5000000000,56,3,none,21,0.0000000000,1728386.6269188095,1631.6434640137,-271.9193213173,3729.0861620287,True,10
coarse,2025-08-05,2025-09-15,1785016.9362140773,0.7500000000,0.5000000000,14,3,none,21,0.0000000000,1728386.6269188095,1348.3406975064,-249.7130344382,3214.2547170831,True,10
coarse,2025-08-05,2025-09-15,1771599.1584051726,0.7500000000,0.5000000000,21,3,none,21,0.0000000000,1728386.6269188095,1028.8697972944,-237.7690133582,2416.4474133061,True,10
coarse,2025-08-05,2025-09-15,1762843.0119903446,0.7500000000,0.5000000000,28,3,none,21,0.0000000000,1728386.6269188095,820.3901207508,-327.8486921482,2052.5200885519,True,10
coarse,2025-08-05,2025-09-15,1769625.3906104497,0.7500000000,0.5000000000,42,3,none,21,0.0000000000,1728386.6269188095,981.8753259914,-342.2947811001,2402.2085297337,True,10
coarse,2025-08-05,2025-09-15,1768581.6393983993,0.7500000000,0.5000000000,56,3,none,21,0.0000000000,1728386.6269188095,957.0241066569,-405.2809282418,2443.1191833624,True,10
coarse,2025-08-05,2025-09-15,1760412.7203297541,0.8000000000,0.5000000000,14,3,none,21,0.0000000000,1728386.6269188095,762.5260335939,-281.9926482933,2018.2735286219,True,10
coarse,2025-08-05,2025-09-15,1751392.0190094078,0.8000000000,0.5000000000,21,3,none,21,0.0000000000,1728386.6269188095,547.7474307285,-132.0592489689,1256.6827813282,True,10
coarse,2025-08-05,2025-09-15,1743403.1246639646,0.8000000000,0.5000000000,28,3,none,21,0.0000000000,1728386.6269188095,357.5356605989,-211.0546594350,941.3095666803,True,10
coarse,2025-08-05,2025-09-15,1747671.8878027853,0.8000000000,0.5000000000,42,3,none,21,0.0000000000,1728386.6269188095,459.1728781899,-237.1907071541,1213.9154621142,True,10
coarse,2025-08-05,2025-09-15,1749006.4549858673,0.8000000000,0.5000000000,56,3,none,21,0.0000000000,1728386.6269188095,490.9482873109,-259.7382198456,1294.4000722460,True,10
coarse,2025-08-05,2025-09-15,1742604.6850624061,0.8500000000,0.5000000000,14,3,none,21,0.0000000000,1728386.6269188095,338.5251938952,-153.6908422532,981.2779110772,True,10
coarse,2025-08-05,2025-09-15,1732817.7686128549,0.8500000000,0.5000000000,21,3,none,21,0.0000000000,1728386.6269188095,105.5033736677,8.6424100215,203.1512347198,False,10
coarse,2025-08-05,2025-09-15,1728386.6269188095,0.8500000000,0.5000000000,28,3,none,21,0.0000000000,1728386.6269188095,0.0000000000,0.0000000000,0.0000000000,True,10
coarse,2025-08-05,2025-09-15,1730340.2249189168,0.8500000000,0.5000000000,42,3,none,21,0.0000000000,1728386.6269188095,46.5142380978,-98.3117125304,188.2142708369,True,10
coarse,2025-08-05,2025-09-15,1731938.8618368639,0.8500000000,0.5000000000,56,3,none,21,0.0000000000,1728386.6269188095,84.5770218584,-56.8420606876,212.1169197865,True,10
coarse,2025-08-05,2025-09-15,1740360.2226211522,0.9000000000,0.5000000000,14,3,none,21,0.0000000000,1728386.6269188095,285.0856119605,82.7249998339,513.4418453753,False,10
coarse,2025-08-05,2025-09-15,1732346.8429777040,0.9000000000,0.5000000000,21,3,none,21,0.0000000000,1728386.6269188095,94.2908585451,-455.4773765670,564.0402220456,True,10
coarse,2025-08-05,2025-09-15,1733973.7710396324,0.9000000000,0.5000000000,28,3,none,21,0.0000000000,1728386.6269188095,133.0272409720,-417.0006633187,598.5980309160,True,10
coarse,2025-08-05,2025-09-15,1740853.5614705156,0.9000000000,0.5000000000,42,3,none,21,0.0000000000,1728386.6269188095,296.8317750406,-296.3105899472,783.8919472939,True,10
coarse,2025-08-05,2025-09-15,1746084.9355963008,0.9000000000,0.5000000000,56,3,none,21,0.0000000000,1728386.6269188095,421.3883018450,-212.2204449748,958.5245041674,True,10
coarse,2025-08-05,2025-09-15,1762720.8935956904,0.9500000000,0.5000000000,14,3,none,21,0.0000000000,1728386.6269188095,817.4825399257,88.7574690431,1455.3849346423,False,10
coarse,2025-08-05,2025-09-15,1765074.0298359168,0.9500000000,0.5000000000,21,3,none,21,0.0000000000,1728386.6269188095,873.5095932645,34.7230503118,1572.2818732649,False,10
coarse,2025-08-05,2025-09-15,1768204.4422432231,0.9500000000,0.5000000000,28,3,none,21,0.0000000000,1728386.6269188095,948.0432220098,97.0507348533,1687.9644252336,False,10
coarse,2025-08-05,2025-09-15,1782020.6337745900,0.9500000000,0.5000000000,42,3,none,21,0.0000000000,1728386.6269188095,1277.0001632329,266.3911468492,2125.0647923882,False,10
coarse,2025-08-05,2025-09-15,1795277.4367920565,0.9500000000,0.5000000000,56,3,none,21,0.0000000000,1728386.6269188095,1592.6383303154,459.6374885114,2496.1855852156,False,10
local,2025-08-05,2025-09-15,1785724.6732788528,0.7600000000,0.0000000000,14,0,none,21,0.0000000000,1741672.7549352816,1048.8551986565,-158.9206203349,2371.2923102219,True,10
local,2025-08-05,2025-09-15,1785551.4329905026,0.7600000000,0.0000000000,14,3,none,21,0.0000000000,1741672.7549352816,1044.7304298862,-178.3217229345,2375.3634476020,True,10
local,2025-08-05,2025-09-15,1785735.5546851293,0.7600000000,0.0000000000,14,5,none,21,0.0000000000,1741672.7549352816,1049.1142797583,-177.9148861775,2385.6570211929,True,10
local,2025-08-05,2025-09-15,1784416.2445053945,0.7600000000,0.2500000000,14,0,none,21,0.0000000000,1741672.7549352816,1017.7021326217,-168.6104177162,2322.6341984505,True,10
local,2025-08-05,2025-09-15,1784250.6194353090,0.7600000000,0.2500000000,14,3,none,21,0.0000000000,1741672.7549352816,1013.7586785721,-186.9241852592,2327.2587553567,True,10
local,2025-08-05,2025-09-15,1784441.7339284366,0.7600000000,0.2500000000,14,5,none,21,0.0000000000,1741672.7549352816,1018.3090236466,-185.5883240225,2334.1566013387,True,10
local,2025-08-05,2025-09-15,1780134.6405477573,0.7600000000,0.5000000000,14,0,none,21,0.0000000000,1741672.7549352816,915.7591812494,-174.2600997668,2102.9405811057,True,10
local,2025-08-05,2025-09-15,1779956.7468774209,0.7600000000,0.5000000000,14,3,none,21,0.0000000000,1741672.7549352816,911.5236176700,-188.2631970565,2107.3703333917,True,10
local,2025-08-05,2025-09-15,1780137.6001121313,0.7600000000,0.5000000000,14,5,none,21,0.0000000000,1741672.7549352816,915.8296470679,-188.1399740510,2117.8034391656,True,10
local,2025-08-05,2025-09-15,1775628.1338340731,0.7600000000,0.7500000000,14,0,none,21,0.0000000000,1741672.7549352816,808.4614023522,-97.6859897631,1765.4849775633,True,10
local,2025-08-05,2025-09-15,1775502.5971185658,0.7600000000,0.7500000000,14,3,none,21,0.0000000000,1741672.7549352816,805.4724329353,-106.0216766989,1770.5157126254,True,10
local,2025-08-05,2025-09-15,1775682.5108251681,0.7600000000,0.7500000000,14,5,none,21,0.0000000000,1741672.7549352816,809.7560926163,-105.5368788153,1781.4371541507,True,10
local,2025-08-05,2025-09-15,1791303.7363434583,0.7600000000,1.0000000000,14,0,none,21,0.0000000000,1741672.7549352816,1181.6900335280,406.8476996872,1952.8931140203,False,10
local,2025-08-05,2025-09-15,1790774.2942148990,0.7600000000,1.0000000000,14,3,none,21,0.0000000000,1741672.7549352816,1169.0842685623,392.1832898406,1939.3386165409,False,10
local,2025-08-05,2025-09-15,1790868.0374638659,0.7600000000,1.0000000000,14,5,none,21,0.0000000000,1741672.7549352816,1171.3162506806,393.7399073335,1943.9450371344,False,10
local,2025-08-05,2025-09-15,1780920.7022174874,0.7700000000,0.0000000000,14,0,none,21,0.0000000000,1741672.7549352816,934.4749352906,-155.1105587272,2128.6774427719,True,10
local,2025-08-05,2025-09-15,1780839.8465923506,0.7700000000,0.0000000000,14,3,none,21,0.0000000000,1741672.7549352816,932.5498013588,-165.4038667623,2135.8328689339,True,10
local,2025-08-05,2025-09-15,1781050.2273804226,0.7700000000,0.0000000000,14,5,none,21,0.0000000000,1741672.7549352816,937.5588677414,-163.1512880489,2143.3933947162,True,10
local,2025-08-05,2025-09-15,1779814.6282446729,0.7700000000,0.2500000000,14,0,none,21,0.0000000000,1741672.7549352816,908.1398406998,-168.4831646111,2086.0190832089,True,10
local,2025-08-05,2025-09-15,1779728.8212816895,0.7700000000,0.2500000000,14,3,none,21,0.0000000000,1741672.7549352816,906.0968177716,-174.7511751527,2093.3935605784,True,10
local,2025-08-05,2025-09-15,1779942.3039090538,0.7700000000,0.2500000000,14,5,none,21,0.0000000000,1741672.7549352816,911.1797374708,-174.2441816778,2101.1111287017,True,10
local,2025-08-05,2025-09-15,1775326.0277832109,0.7700000000,0.5000000000,14,0,none,21,0.0000000000,1741672.7549352816,801.2684011412,-173.9464153562,1860.8631553220,True,10
local,2025-08-05,2025-09-15,1775215.8845980077,0.7700000000,0.5000000000,14,3,none,21,0.0000000000,1741672.7549352816,798.6459443506,-185.2455379774,1865.0981439006,True,10
local,2025-08-05,2025-09-15,1775435.9224624455,0.7700000000,0.5000000000,14,5,none,21,0.0000000000,1741672.7549352816,803.8849411229,-181.3977016066,1873.9316855884,True,10
local,2025-08-05,2025-09-15,1771122.6875106543,0.7700000000,0.7500000000,14,0,none,21,0.0000000000,1741672.7549352816,701.1888708422,-97.9570033333,1548.5720425161,True,10
local,2025-08-05,2025-09-15,1771131.5266429333,0.7700000000,0.7500000000,14,3,none,21,0.0000000000,1741672.7549352816,701.3993263727,-102.3451012063,1556.0217478235,True,10
local,2025-08-05,2025-09-15,1771346.3430414025,0.7700000000,0.7500000000,14,5,none,21,0.0000000000,1741672.7549352816,706.5140025267,-99.2821268022,1563.3491027773,True,10
local,2025-08-05,2025-09-15,1786972.1472652934,0.7700000000,1.0000000000,14,0,none,21,0.0000000000,1741672.7549352816,1078.5569602384,388.3500776324,1752.2261491505,False,10
local,2025-08-05,2025-09-15,1786537.5715526429,0.7700000000,1.0000000000,14,3,none,21,0.0000000000,1741672.7549352816,1068.2099194610,375.7189129600,1747.9414573424,False,10
local,2025-08-05,2025-09-15,1786694.9083392415,0.7700000000,1.0000000000,14,5,none,21,0.0000000000,1741672.7549352816,1071.9560334276,382.4994269523,1747.3251825291,False,10
local,2025-08-05,2025-09-15,1775575.1529564389,0.7800000000,0.0000000000,14,0,none,21,0.0000000000,1741672.7549352816,807.1999528847,-156.7228301199,1880.7352190826,True,10
local,2025-08-05,2025-09-15,1775479.6592426447,0.7800000000,0.0000000000,14,3,none,21,0.0000000000,1741672.7549352816,804.9262930325,-162.3393184862,1882.8676088172,True,10
local,2025-08-05,2025-09-15,1775674.3335858840,0.7800000000,0.0000000000,14,5,none,21,0.0000000000,1741672.7549352816,809.5613964429,-161.4825989836,1890.5408339792,True,10
local,2025-08-05,2025-09-15,1774681.8407182728,0.7800000000,0.2500000000,14,0,none,21,0.0000000000,1741672.7549352816,785.9306138807,-176.4037718824,1853.7392714694,True,10
local,2025-08-05,2025-09-15,1774588.8027714433,0.7800000000,0.2500000000,14,3,none,21,0.0000000000,1741672.7549352816,783.7154246705,-182.3487722349,1860.2942418329,True,10
local,2025-08-05,2025-09-15,1774786.3820963369,0.7800000000,0.2500000000,14,5,none,21,0.0000000000,1741672.7549352816,788.4196943108,-178.3467960379,1868.4105775394,True,10
local,2025-08-05,2025-09-15,1770131.5438724502,0.7800000000,0.5000000000,14,0,none,21,0.0000000000,1741672.7549352816,677.5902127897,-179.1028461946,1605.0605573089,True,10
