stage,fit_start,fit_end,score,alpha,rho,window,smooth,features,k,blend,near_reference_score,near_delta_daily_mean,near_ci_low90,near_ci_high90,near_indistinguishable,month
local,2025-06-06,2025-07-31,2646339.3347373037,0.7800000000,1.0000000000,42,5,none,21,0.0000000000,2600863.8424597885,812.0623620985,382.2991344848,1197.4352271700,False,8
local,2025-06-06,2025-07-31,2603744.9707902703,0.7900000000,0.0000000000,42,0,none,21,0.0000000000,2600863.8424597885,51.4487201872,-309.7216680531,360.1545553083,True,8
local,2025-06-06,2025-07-31,2603583.5446529444,0.7900000000,0.0000000000,42,3,none,21,0.0000000000,2600863.8424597885,48.5661105921,-316.8068964706,355.6685674214,True,8
local,2025-06-06,2025-07-31,2603667.4550082008,0.7900000000,0.0000000000,42,5,none,21,0.0000000000,2600863.8424597885,50.0645097931,-314.3392460893,357.2953868763,True,8
local,2025-06-06,2025-07-31,2606071.9957946176,0.7900000000,0.2500000000,42,0,none,21,0.0000000000,2600863.8424597885,93.0027381219,-260.7724695831,394.7259444803,True,8
local,2025-06-06,2025-07-31,2605896.3826147546,0.7900000000,0.2500000000,42,3,none,21,0.0000000000,2600863.8424597885,89.8667884815,-261.7141562553,388.1173037753,True,8
local,2025-06-06,2025-07-31,2605989.0795492427,0.7900000000,0.2500000000,42,5,none,21,0.0000000000,2600863.8424597885,91.5220908831,-259.8243418321,389.8007385446,True,8
local,2025-06-06,2025-07-31,2608924.0587014277,0.7900000000,0.5000000000,42,0,none,21,0.0000000000,2600863.8424597885,143.9324328864,-195.6144496113,428.3302468174,True,8
local,2025-06-06,2025-07-31,2608739.9143896149,0.7900000000,0.5000000000,42,3,none,21,0.0000000000,2600863.8424597885,140.6441416040,-199.2284937685,426.0551631524,True,8
local,2025-06-06,2025-07-31,2608845.8143506860,0.7900000000,0.5000000000,42,5,none,21,0.0000000000,2600863.8424597885,142.5352123375,-196.8032458197,428.5996531483,True,8
local,2025-06-06,2025-07-31,2611476.4064846970,0.7900000000,0.7500000000,42,0,none,21,0.0000000000,2600863.8424597885,189.5100718734,-142.7855445650,463.4726353932,True,8
local,2025-06-06,2025-07-31,2611281.2849438852,0.7900000000,0.7500000000,42,3,none,21,0.0000000000,2600863.8424597885,186.0257586446,-145.7942277167,460.0694564420,True,8
local,2025-06-06,2025-07-31,2611391.1274767620,0.7900000000,0.7500000000,42,5,none,21,0.0000000000,2600863.8424597885,187.9872324460,-142.4811037881,461.8066079840,True,8
local,2025-06-06,2025-07-31,2648543.7678703312,0.7900000000,1.0000000000,42,0,none,21,0.0000000000,2600863.8424597885,851.4272394740,381.7207389570,1253.1505091160,False,8
local,2025-06-06,2025-07-31,2648270.3395672115,0.7900000000,1.0000000000,42,3,none,21,0.0000000000,2600863.8424597885,846.5445912040,375.8645649548,1249.3270757842,False,8
local,2025-06-06,2025-07-31,2648835.2738165995,0.7900000000,1.0000000000,42,5,none,21,0.0000000000,2600863.8424597885,856.6327028002,387.1515087104,1258.0654526425,False,8
local,2025-06-06,2025-07-31,2605330.2465386046,0.8000000000,0.0000000000,42,0,none,21,0.0000000000,2600863.8424597885,79.7572156931,-397.2171098352,488.2175069938,True,8
local,2025-06-06,2025-07-31,2604979.1477711685,0.8000000000,0.0000000000,42,3,none,21,0.0000000000,2600863.8424597885,73.4875948461,-407.3841189458,483.5796107641,True,8
local,2025-06-06,2025-07-31,2605019.7973454734,0.8000000000,0.0000000000,42,5,none,21,0.0000000000,2600863.8424597885,74.2134801015,-409.9676862905,483.4938449147,True,8
local,2025-06-06,2025-07-31,2607613.8878102140,0.8000000000,0.2500000000,42,0,none,21,0.0000000000,2600863.8424597885,120.5365241147,-352.9305480790,526.9307175239,True,8
local,2025-06-06,2025-07-31,2607255.9867811343,0.8000000000,0.2500000000,42,3,none,21,0.0000000000,2600863.8424597885,114.1454343097,-360.9364296343,522.0576315026,True,8
local,2025-06-06,2025-07-31,2607306.6210432472,0.8000000000,0.2500000000,42,5,none,21,0.0000000000,2600863.8424597885,115.0496175618,-358.8071629737,521.7459310471,True,8
local,2025-06-06,2025-07-31,2610421.0182585036,0.8000000000,0.5000000000,42,0,none,21,0.0000000000,2600863.8424597885,170.6638535485,-288.3544586054,557.7025752590,True,8
local,2025-06-06,2025-07-31,2610068.8707203940,0.8000000000,0.5000000000,42,3,none,21,0.0000000000,2600863.8424597885,164.3755046537,-299.6172592056,553.4428739669,True,8
local,2025-06-06,2025-07-31,2610132.9892878011,0.8000000000,0.5000000000,42,5,none,21,0.0000000000,2600863.8424597885,165.5204790717,-299.8636222206,554.3175682681,True,8
local,2025-06-06,2025-07-31,2613294.0941213630,0.8000000000,0.7500000000,42,0,none,21,0.0000000000,2600863.8424597885,221.9687796710,-219.7091461808,588.9679929456,True,8
local,2025-06-06,2025-07-31,2612947.0014472948,0.8000000000,0.7500000000,42,3,none,21,0.0000000000,2600863.8424597885,215.7706962055,-228.3857866956,584.1972849459,True,8
local,2025-06-06,2025-07-31,2613016.7535446975,0.8000000000,0.7500000000,42,5,none,21,0.0000000000,2600863.8424597885,217.0162693734,-227.6166006049,585.7381452303,True,8
local,2025-06-06,2025-07-31,2651252.3353287582,0.8000000000,1.0000000000,42,0,none,21,0.0000000000,2600863.8424597885,899.7945155173,383.8992640422,1343.9785454049,False,8
local,2025-06-06,2025-07-31,2650596.0938702980,0.8000000000,1.0000000000,42,3,none,21,0.0000000000,2600863.8424597885,888.0759180448,370.0531652398,1332.5438076610,False,8
local,2025-06-06,2025-07-31,2651164.9112141002,0.8000000000,1.0000000000,42,5,none,21,0.0000000000,2600863.8424597885,898.2333706127,374.3356100929,1342.1723467584,False,8
local,2025-06-06,2025-07-31,2607568.9288296700,0.8100000000,0.0000000000,42,0,none,21,0.0000000000,2600863.8424597885,119.7336851764,-477.6351249516,627.2564586546,True,8
local,2025-06-06,2025-07-31,2607297.7847013474,0.8100000000,0.0000000000,42,3,none,21,0.0000000000,2600863.8424597885,114.8918257421,-487.2665563581,625.1395116893,True,8
local,2025-06-06,2025-07-31,2607295.3830648237,0.8100000000,0.0000000000,42,5,none,21,0.0000000000,2600863.8424597885,114.8489393756,-488.9994168458,624.4427675125,True,8
local,2025-06-06,2025-07-31,2609833.9221671792,0.8100000000,0.2500000000,42,0,none,21,0.0000000000,2600863.8424597885,160.1799947748,-431.5522999899,663.7188956160,True,8
local,2025-06-06,2025-07-31,2609556.3125841706,0.8100000000,0.2500000000,42,3,none,21,0.0000000000,2600863.8424597885,155.2226807925,-439.5744078227,659.8520333134,True,8
local,2025-06-06,2025-07-31,2609564.4713075673,0.8100000000,0.2500000000,42,5,none,21,0.0000000000,2600863.8424597885,155.3683722818,-440.9212228872,661.5783365137,True,8
local,2025-06-06,2025-07-31,2612538.2807830255,0.8100000000,0.5000000000,42,0,none,21,0.0000000000,2600863.8424597885,208.4721129149,-365.1094513730,698.1421900819,True,8
local,2025-06-06,2025-07-31,2612255.2722000941,0.8100000000,0.5000000000,42,3,none,21,0.0000000000,2600863.8424597885,203.4183882197,-377.1267017114,693.7594461287,True,8
local,2025-06-06,2025-07-31,2612274.5417722189,0.8100000000,0.5000000000,42,5,none,21,0.0000000000,2600863.8424597885,203.7624877220,-379.2223931776,693.0528998151,True,8
local,2025-06-06,2025-07-31,2615572.5969637204,0.8100000000,0.7500000000,42,0,none,21,0.0000000000,2600863.8424597885,262.6563304274,-290.3076865004,729.6638358857,True,8
local,2025-06-06,2025-07-31,2615323.7919514398,0.8100000000,0.7500000000,42,3,none,21,0.0000000000,2600863.8424597885,258.2133837795,-296.9642797940,728.1864896692,True,8
local,2025-06-06,2025-07-31,2615362.7408371940,0.8100000000,0.7500000000,42,5,none,21,0.0000000000,2600863.8424597885,258.9088995965,-297.6387912538,728.1041193927,True,8
local,2025-06-06,2025-07-31,2653527.5094894799,0.8100000000,1.0000000000,42,0,none,21,0.0000000000,2600863.8424597885,940.4226255302,378.8078025039,1416.7930960928,False,8
local,2025-06-06,2025-07-31,2653109.5156942140,0.8100000000,1.0000000000,42,3,none,21,0.0000000000,2600863.8424597885,932.9584506147,364.6137308771,1408.6821315412,False,8
local,2025-06-06,2025-07-31,2653651.6400735849,0.8100000000,1.0000000000,42,5,none,21,0.0000000000,2600863.8424597885,942.6392431035,369.6938253153,1420.6757707961,False,8
local,2025-06-06,2025-07-31,2609908.5073778927,0.8200000000,0.0000000000,42,0,none,21,0.0000000000,2600863.8424597885,161.5118735376,-564.2590695665,778.3227445390,True,8
local,2025-06-06,2025-07-31,2609723.9847728172,0.8200000000,0.0000000000,42,3,none,21,0.0000000000,2600863.8424597885,158.2168270184,-568.4929871183,777.0357235891,True,8
local,2025-06-06,2025-07-31,2609698.9176716744,0.8200000000,0.0000000000,42,5,none,21,0.0000000000,2600863.8424597885,157.7692002122,-570.2314876315,777.4240653694,True,8
local,2025-06-06,2025-07-31,2612344.6842162460,0.8200000000,0.2500000000,42,0,none,21,0.0000000000,2600863.8424597885,205.0150313653,-508.1068254098,811.4526776373,True,8
local,2025-06-06,2025-07-31,2612166.1488628304,0.8200000000,0.2500000000,42,3,none,21,0.0000000000,2600863.8424597885,201.8269000543,-513.5823944412,809.6538295458,True,8
local,2025-06-06,2025-07-31,2612149.5289757336,0.8200000000,0.2500000000,42,5,none,21,0.0000000000,2600863.8424597885,201.5301163562,-515.0421256546,809.9307784907,True,8
local,2025-06-06,2025-07-31,2614919.4499287745,0.8200000000,0.5000000000,42,0,none,21,0.0000000000,2600863.8424597885,250.9929905176,-454.1578774670,848.6665238198,True,8
local,2025-06-06,2025-07-31,2614744.3742731712,0.8200000000,0.5000000000,42,3,none,21,0.0000000000,2600863.8424597885,247.8666395247,-460.8203038211,845.3516491249,True,8
local,2025-06-06,2025-07-31,2614741.5980791328,0.8200000000,0.5000000000,42,5,none,21,0.0000000000,2600863.8424597885,247.8170646311,-462.9377787476,845.8361188676,True,8
local,2025-06-06,2025-07-31,2618819.0555809801,0.8200000000,0.7500000000,42,0,none,21,0.0000000000,2600863.8424597885,320.6288057356,-330.5116053520,877.2128731605,True,8
local,2025-06-06,2025-07-31,2618692.4975058809,0.8200000000,0.7500000000,42,3,none,21,0.0000000000,2600863.8424597885,318.3688401088,-337.4823340890,877.9354680724,True,8
local,2025-06-06,2025-07-31,2618718.5569816446,0.8200000000,0.7500000000,42,5,none,21,0.0000000000,2600863.8424597885,318.8341878903,-338.6772697522,879.7602461731,True,8
local,2025-06-06,2025-07-31,2656795.2910399232,0.8200000000,1.0000000000,42,0,none,21,0.0000000000,2600863.8424597885,998.7758675024,388.9526943416,1508.2644748153,False,8
local,2025-06-06,2025-07-31,2656639.3813876379,0.8200000000,1.0000000000,42,3,none,21,0.0000000000,2600863.8424597885,995.9917665687,380.5499322559,1507.1625914546,False,8
local,2025-06-06,2025-07-31,2657075.5490489742,0.8200000000,1.0000000000,42,5,none,21,0.0000000000,2600863.8424597885,1003.7804748069,383.7993167982,1514.4984254729,False,8
local,2025-06-06,2025-07-31,2612507.4070414947,0.8300000000,0.0000000000,42,0,none,21,0.0000000000,2600863.8424597885,207.9207961019,-649.8005684625,931.4832041850,True,8
local,2025-06-06,2025-07-31,2612302.0697689699,0.8300000000,0.0000000000,42,3,none,21,0.0000000000,2600863.8424597885,204.2540590925,-654.9128154084,930.5744965213,True,8
local,2025-06-06,2025-07-31,2612276.0416520005,0.8300000000,0.0000000000,42,5,none,21,0.0000000000,2600863.8424597885,203.7892712895,-655.6685005956,931.2357685410,True,8
local,2025-06-06,2025-07-31,2614920.3486772780,0.8300000000,0.2500000000,42,0,none,21,0.0000000000,2600863.8424597885,251.0090395980,-589.4540546451,964.4915522875,True,8
local,2025-06-06,2025-07-31,2614733.6835911563,0.8300000000,0.2500000000,42,3,none,21,0.0000000000,2600863.8424597885,247.6757344887,-595.7404375077,964.3403631738,True,8
local,2025-06-06,2025-07-31,2614723.8170713400,0.8300000000,0.2500000000,42,5,none,21,0.0000000000,2600863.8424597885,247.4995466348,-599.1694687435,964.9636971096,True,8
local,2025-06-06,2025-07-31,2617937.3338345396,0.8300000000,0.5000000000,42,0,none,21,0.0000000000,2600863.8424597885,304.8837745491,-514.2768121006,1001.2336732852,True,8
local,2025-06-06,2025-07-31,2617861.6203777581,0.8300000000,0.5000000000,42,3,none,21,0.0000000000,2600863.8424597885,303.5317485352,-518.6728572983,1000.9180442669,True,8
local,2025-06-06,2025-07-31,2617870.4007384367,0.8300000000,0.5000000000,42,5,none,21,0.0000000000,2600863.8424597885,303.6885406901,-522.1975939560,1002.1557176387,True,8
local,2025-06-06,2025-07-31,2623168.5599101828,0.8300000000,0.7500000000,42,0,none,21,0.0000000000,2600863.8424597885,398.2985258999,-351.5320662719,1039.0282587185,True,8
local,2025-06-06,2025-07-31,2623073.7232251232,0.8300000000,0.7500000000,42,3,none,21,0.0000000000,2600863.8424597885,396.6050136667,-356.0861080141,1041.7994593656,True,8
local,2025-06-06,2025-07-31,2623095.6241539256,0.8300000000,0.7500000000,42,5,none,21,0.0000000000,2600863.8424597885,396.9961016810,-357.4343105488,1041.7458835893,True,8
local,2025-06-06,2025-07-31,2660739.4770091115,0.8300000000,1.0000000000,42,0,none,21,0.0000000000,2600863.8424597885,1069.2077598093,404.2146974542,1615.0757307618,False,8
local,2025-06-06,2025-07-31,2660700.5170489373,0.8300000000,1.0000000000,42,3,none,21,0.0000000000,2600863.8424597885,1068.5120462348,400.5990679949,1616.3166265535,False,8
local,2025-06-06,2025-07-31,2661269.9343114779,0.8300000000,1.0000000000,42,5,none,21,0.0000000000,2600863.8424597885,1078.6802116373,409.8133848900,1630.1562619265,False,8
local,2025-06-06,2025-07-31,2616778.1379871010,0.8400000000,0.0000000000,42,0,none,21,0.0000000000,2600863.8424597885,284.1838487020,-679.9342524030,1100.6611256103,True,8
local,2025-06-06,2025-07-31,2616623.1252977261,0.8400000000,0.0000000000,42,3,none,21,0.0000000000,2600863.8424597885,281.4157649632,-686.1555266134,1099.2709013131,True,8
local,2025-06-06,2025-07-31,2616589.1686046030,0.8400000000,0.0000000000,42,5,none,21,0.0000000000,2600863.8424597885,280.8093954431,-686.3407824097,1098.8577306570,True,8
local,2025-06-06,2025-07-31,2619949.8992790296,0.8400000000,0.2500000000,42,0,none,21,0.0000000000,2600863.8424597885,340.8224432007,-596.5241146995,1131.8742180841,True,8
local,2025-06-06,2025-07-31,2619838.1999630593,0.8400000000,0.2500000000,42,3,none,21,0.0000000000,2600863.8424597885,338.8278125584,-601.6621894014,1132.9876822602,True,8
local,2025-06-06,2025-07-31,2619804.6112652021,0.8400000000,0.2500000000,42,5,none,21,0.0000000000,2600863.8424597885,338.2280143824,-606.0132975590,1132.3651330743,True,8
local,2025-06-06,2025-07-31,2623526.9042873932,0.8400000000,0.5000000000,42,0,none,21,0.0000000000,2600863.8424597885,404.6975326358,-513.0908627197,1184.1341927234,True,8
local,2025-06-06,2025-07-31,2623430.0800472600,0.8400000000,0.5000000000,42,3,none,21,0.0000000000,2600863.8424597885,402.9685283477,-519.6694928344,1184.5715903428,True,8
local,2025-06-06,2025-07-31,2623405.6571662826,0.8400000000,0.5000000000,42,5,none,21,0.0000000000,2600863.8424597885,402.5324054731,-522.5772729628,1184.8275062617,True,8
local,2025-06-06,2025-07-31,2628549.1034098128,0.8400000000,0.7500000000,42,0,none,21,0.0000000000,2600863.8424597885,494.3796598219,-362.3952781143,1218.4034797447,True,8
local,2025-06-06,2025-07-31,2628421.8139929110,0.8400000000,0.7500000000,42,3,none,21,0.0000000000,2600863.8424597885,492.1066345200,-369.2507608140,1218.8193835002,True,8
local,2025-06-06,2025-07-31,2628413.7560165902,0.8400000000,0.7500000000,42,5,none,21,0.0000000000,2600863.8424597885,491.9627420857,-371.1495591016,1220.9221890003,True,8
local,2025-06-06,2025-07-31,2665253.6603873894,0.8400000000,1.0000000000,42,0,none,21,0.0000000000,2600863.8424597885,1149.8181772786,427.5377142822,1743.4682399286,False,8
local,2025-06-06,2025-07-31,2665367.5262452289,0.8400000000,1.0000000000,42,3,none,21,0.0000000000,2600863.8424597885,1151.8514961686,424.5605326323,1752.3495048214,False,8
local,2025-06-06,2025-07-31,2665928.6072296854,0.8400000000,1.0000000000,42,5,none,21,0.0000000000,2600863.8424597885,1161.8707994624,431.1524320391,1767.9470171813,False,8
coarse,2025-07-07,2025-08-31,2751410.6998304171,0.5000000000,0.5000000000,14,3,none,21,0.0000000000,2480702.5541221313,4834.0740305051,2176.7983811498,7554.0376686893,False,9
coarse,2025-07-07,2025-08-31,2727220.8109761616,0.5000000000,0.5000000000,21,3,none,21,0.0000000000,2480702.5541221313,4402.1117295363,1981.6630795122,6793.7996610825,False,9
coarse,2025-07-07,2025-08-31,2721107.8804649641,0.5000000000,0.5000000000,28,3,none,21,0.0000000000,2480702.5541221313,4292.9522561220,1989.7663040520,6480.3202620743,False,9
coarse,2025-07-07,2025-08-31,2735299.2514360263,0.5000000000,0.5000000000,42,3,none,21,0.0000000000,2480702.5541221313,4546.3695948910,2152.8919260435,6927.0193296131,False,9
coarse,2025-07-07,2025-08-31,2697141.6648071404,0.5000000000,0.5000000000,56,3,none,21,0.0000000000,2480702.5541221313,3864.9841193752,1646.7431854546,6067.6746534260,False,9
coarse,2025-07-07,2025-08-31,2661757.5509590195,0.5500000000,0.5000000000,14,3,none,21,0.0000000000,2480702.5541221313,3233.1249435159,1325.9029282317,5238.9285170039,False,9
coarse,2025-07-07,2025-08-31,2628188.4687278825,0.5500000000,0.5000000000,21,3,none,21,0.0000000000,2480702.5541221313,2633.6770465313,841.0956705791,4448.7066832277,False,9
coarse,2025-07-07,2025-08-31,2613044.0488684764,0.5500000000,0.5000000000,28,3,none,21,0.0000000000,2480702.5541221313,2363.2409776133,656.7946861464,4081.5922133543,False,9
coarse,2025-07-07,2025-08-31,2627604.0861295434,0.5500000000,0.5000000000,42,3,none,21,0.0000000000,2480702.5541221313,2623.2416429895,894.8582652133,4359.3395024579,False,9
coarse,2025-07-07,2025-08-31,2600018.7019970464,0.5500000000,0.5000000000,56,3,none,21,0.0000000000,2480702.5541221313,2130.6454977663,529.9479598701,3748.3071182485,False,9
coarse,2025-07-07,2025-08-31,2588390.8191250484,0.6000000000,0.5000000000,14,3,none,21,0.0000000000,2480702.5541221313,1923.0047321949,662.1984323527,3252.4396155670,False,9
coarse,2025-07-07,2025-08-31,2556383.5613545636,0.6000000000,0.5000000000,21,3,none,21,0.0000000000,2480702.5541221313,1351.4465577220,154.4447422287,2608.6938969019,False,9
coarse,2025-07-07,2025-08-31,2546080.8840280389,0.6000000000,0.5000000000,28,3,none,21,0.0000000000,2480702.5541221313,1167.4701768912,-39.8635705709,2366.3783832128,True,9
coarse,2025-07-07,2025-08-31,2552359.2704078923,0.6000000000,0.5000000000,42,3,none,21,0.0000000000,2480702.5541221313,1279.5842193886,95.8236002052,2513.2273336413,False,9
coarse,2025-07-07,2025-08-31,2533585.1181572224,0.6000000000,0.5000000000,56,3,none,21,0.0000000000,2480702.5541221313,944.3315006266,-132.8369389228,2077.8154628464,True,9
coarse,2025-07-07,2025-08-31,2533538.9889595238,0.6500000000,0.5000000000,14,3,none,21,0.0000000000,2480702.5541221313,943.5077649534,246.9558785113,1726.3194881404,False,9
coarse,2025-07-07,2025-08-31,2515554.6836231910,0.6500000000,0.5000000000,21,3,none,21,0.0000000000,2480702.5541221313,622.3594553761,-129.7832384880,1390.7723800294,True,9
coarse,2025-07-07,2025-08-31,2502865.0267782826,0.6500000000,0.5000000000,28,3,none,21,0.0000000000,2480702.5541221313,395.7584402884,-354.9237824612,1163.4499175593,True,9
coarse,2025-07-07,2025-08-31,2508396.1254431326,0.6500000000,0.5000000000,42,3,none,21,0.0000000000,2480702.5541221313,494.5280593036,-263.8339807680,1322.8480126847,True,9
coarse,2025-07-07,2025-08-31,2497232.1063962746,0.6500000000,0.5000000000,56,3,none,21,0.0000000000,2480702.5541221313,295.1705763240,-329.8236757004,990.1251639062,True,9
coarse,2025-07-07,2025-08-31,2502742.7138796924,0.7000000000,0.5000000000,14,3,none,21,0.0000000000,2480702.5541221313,393.5742813850,44.6799629634,767.2798203911,False,9
coarse,2025-07-07,2025-08-31,2495480.0360051449,0.7000000000,0.5000000000,21,3,none,21,0.0000000000,2480702.5541221313,263.8836050538,-106.8130953469,675.8294453760,True,9
coarse,2025-07-07,2025-08-31,2482147.4084737543,0.7000000000,0.5000000000,28,3,none,21,0.0000000000,2480702.5541221313,25.8009705647,-313.5066980439,370.6032180539,True,9
coarse,2025-07-07,2025-08-31,2489548.6786007490,0.7000000000,0.5000000000,42,3,none,21,0.0000000000,2480702.5541221313,157.9665085467,-228.6582862335,574.2036896159,True,9
coarse,2025-07-07,2025-08-31,2481520.9084201818,0.7000000000,0.5000000000,56,3,none,21,0.0000000000,2480702.5541221313,14.6134696080,-230.7879796290,293.3317342620,True,9
coarse,2025-07-07,2025-08-31,2492011.2166595235,0.7500000000,0.5000000000,14,3,none,21,0.0000000000,2480702.5541221313,201.9404024534,-93.6182594534,521.6285456061,True,9
coarse,2025-07-07,2025-08-31,2494036.7302481337,0.7500000000,0.5000000000,21,3,none,21,0.0000000000,2480702.5541221313,238.1102879643,55.0584753085,431.7683555258,False,9
coarse,2025-07-07,2025-08-31,2480702.5541221313,0.7500000000,0.5000000000,28,3,none,21,0.0000000000,2480702.5541221313,0.0000000000,0.0000000000,0.0000000000,True,9
coarse,2025-07-07,2025-08-31,2485590.2387613049,0.7500000000,0.5000000000,42,3,none,21,0.0000000000,2480702.5541221313,87.2800828424,-119.5696242455,309.0180668395,True,9
coarse,2025-07-07,2025-08-31,2483572.8344208463,0.7500000000,0.5000000000,56,3,none,21,0.0000000000,2480702.5541221313,51.2550053342,-100.0007334821,193.7376605796,True,9
coarse,2025-07-07,2025-08-31,2494243.6185329398,0.8000000000,0.5000000000,14,3,none,21,0.0000000000,2480702.5541221313,241.8047216216,-225.4684138411,778.2033513959,True,9
coarse,2025-07-07,2025-08-31,2506087.2405103436,0.8000000000,0.5000000000,21,3,none,21,0.0000000000,2480702.5541221313,453.2979712181,102.3188561228,834.0137225032,False,9
coarse,2025-07-07,2025-08-31,2494072.0856779101,0.8000000000,0.5000000000,28,3,none,21,0.0000000000,2480702.5541221313,238.7416349246,-60.8296622441,536.7171941337,True,9
coarse,2025-07-07,2025-08-31,2498685.0592393586,0.8000000000,0.5000000000,42,3,none,21,0.0000000000,2480702.5541221313,321.1161628076,-98.5013667192,789.7612258013,True,9
coarse,2025-07-07,2025-08-31,2501245.7746149320,0.8000000000,0.5000000000,56,3,none,21,0.0000000000,2480702.5541221313,366.8432230857,-52.9477514344,793.1851315108,True,9
coarse,2025-07-07,2025-08-31,2505838.4258219097,0.8500000000,0.5000000000,14,3,none,21,0.0000000000,2480702.5541221313,448.8548517818,-289.3868883152,1264.8009584302,True,9
coarse,2025-07-07,2025-08-31,2523412.7670960557,0.8500000000,0.5000000000,21,3,none,21,0.0000000000,2480702.5541221313,762.6823745344,138.2010610422,1423.4801259913,False,9
coarse,2025-07-07,2025-08-31,2515718.3892420433,0.8500000000,0.5000000000,28,3,none,21,0.0000000000,2480702.5541221313,625.2827699984,-26.1560710711,1247.1815620972,True,9
coarse,2025-07-07,2025-08-31,2521280.0545969768,0.8500000000,0.5000000000,42,3,none,21,0.0000000000,2480702.5541221313,724.5982227651,-45.6696525538,1503.4583776806,True,9
coarse,2025-07-07,2025-08-31,2530232.8904014290,0.8500000000,0.5000000000,56,3,none,21,0.0000000000,2480702.5541221313,884.4702907017,146.6554905141,1588.2092339775,False,9
coarse,2025-07-07,2025-08-31,2541045.8638357716,0.9000000000,0.5000000000,14,3,none,21,0.0000000000,2480702.5541221313,1077.5591020293,172.2200985267,2059.9057214125,False,9
coarse,2025-07-07,2025-08-31,2558081.4338708851,0.9000000000,0.5000000000,21,3,none,21,0.0000000000,2480702.5541221313,1381.7657097992,463.4070282781,2350.8412630878,False,9
coarse,2025-07-07,2025-08-31,2562361.2444564980,0.9000000000,0.5000000000,28,3,none,21,0.0000000000,2480702.5541221313,1458.1908988280,616.0787171588,2268.5473551906,False,9
coarse,2025-07-07,2025-08-31,2580963.3309208164,0.9000000000,0.5000000000,42,3,none,21,0.0000000000,2480702.5541221313,1790.3710142622,828.1390382986,2755.9233336122,False,9
coarse,2025-07-07,2025-08-31,2594190.6658148430,0.9000000000,0.5000000000,56,3,none,21,0.0000000000,2480702.5541221313,2026.5734230841,1150.6049420948,2879.7721458740,False,9
coarse,2025-07-07,2025-08-31,2601745.8083254509,0.9500000000,0.5000000000,14,3,none,21,0.0000000000,2480702.5541221313,2161.4866822021,1092.6380491208,3339.3078920872,False,9
coarse,2025-07-07,2025-08-31,2622890.6583021642,0.9500000000,0.5000000000,21,3,none,21,0.0000000000,2480702.5541221313,2539.0732889292,1458.0032629484,3694.9230462794,False,9
coarse,2025-07-07,2025-08-31,2642519.2816637955,0.9500000000,0.5000000000,28,3,none,21,0.0000000000,2480702.5541221313,2889.5844203869,1873.4669834757,3935.9618898386,False,9
coarse,2025-07-07,2025-08-31,2676469.6756062442,0.9500000000,0.5000000000,42,3,none,21,0.0000000000,2480702.5541221313,3495.8414550734,2298.7752446536,4736.9552745000,False,9
coarse,2025-07-07,2025-08-31,2704933.1719048196,0.9500000000,0.5000000000,56,3,none,21,0.0000000000,2480702.5541221313,4004.1181746909,2945.8910482055,5077.3659086931,False,9
local,2025-07-07,2025-08-31,2490547.7539312979,0.7600000000,0.0000000000,14,0,none,21,0.0000000000,2489952.1215570918,10.6362923965,1.5660277531,20.8181726578,False,9
local,2025-07-07,2025-08-31,2489952.1215570918,0.7600000000,0.0000000000,14,3,none,21,0.0000000000,2489952.1215570918,0.0000000000,0.0000000000,0.0000000000,True,9
local,2025-07-07,2025-08-31,2490006.4024523343,0.7600000000,0.0000000000,14,5,none,21,0.0000000000,2489952.1215570918,0.9693017008,-2.6908526849,4.5996937281,True,9
local,2025-07-07,2025-08-31,2491038.0014781151,0.7600000000,0.2500000000,14,0,none,21,0.0000000000,2489952.1215570918,19.3907128754,-12.9871541961,65.5595498834,True,9
local,2025-07-07,2025-08-31,2490424.5547629995,0.7600000000,0.2500000000,14,3,none,21,0.0000000000,2489952.1215570918,8.4363072484,-20.7161159306,51.8867946194,True,9
local,2025-07-07,2025-08-31,2490479.9788845386,0.7600000000,0.2500000000,14,5,none,21,0.0000000000,2489952.1215570918,9.4260237044,-19.6570505359,52.4501024051,True,9
local,2025-07-07,2025-08-31,2492362.2166697937,0.7600000000,0.5000000000,14,0,none,21,0.0000000000,2489952.1215570918,43.0374127268,-18.7840040759,129.4262285861,True,9
local,2025-07-07,2025-08-31,2491739.1767291361,0.7600000000,0.5000000000,14,3,none,21,0.0000000000,2489952.1215570918,31.9116995008,-27.3018570224,115.8812768450,True,9
local,2025-07-07,2025-08-31,2491796.7948060180,0.7600000000,0.5000000000,14,5,none,21,0.0000000000,2489952.1215570918,32.9405937308,-26.0157900338,117.4371640218,True,9
local,2025-07-07,2025-08-31,2497113.1502163424,0.7600000000,0.7500000000,14,0,none,21,0.0000000000,2489952.1215570918,127.8755117723,5.7062507206,276.6837353447,False,9
local,2025-07-07,2025-08-31,2496589.9469539924,0.7600000000,0.7500000000,14,3,none,21,0.0000000000,2489952.1215570918,118.5325963732,1.4160523469,262.2322441608,False,9
local,2025-07-07,2025-08-31,2496708.9777484261,0.7600000000,0.7500000000,14,5,none,21,0.0000000000,2489952.1215570918,120.6581462738,4.5973611972,264.4926526625,False,9
local,2025-07-07,2025-08-31,2536501.1932950113,0.7600000000,1.0000000000,14,0,none,21,0.0000000000,2489952.1215570918,831.2334238914,484.6716920598,1208.9142797605,False,9
