date,total_cost_B0,inventory_adjusted_cost_B0,emergency_cost_B0,emergency_kwh_B0,soc_start_B0,soc_end_B0,soc_min_B0,mean_price,total_cost_H3,inventory_adjusted_cost_H3,emergency_cost_H3,emergency_kwh_H3,soc_start_H3,soc_end_H3,soc_min_H3,adjusted_diff_H3_minus_B0,B0_top17,H3_top17
2025-11-11,52773.8843920000,53126.0317210000,0.0000000000,0.0000000000,9621.9162000000,8768.3406650000,1363.8389390000,0.8138590000,52715.7259570000,52701.2864260000,10.4696550000,2.0516670000,10764.9997920000,10800.0000000000,1457.9518720000,-424.7452950000,False,False
2025-11-12,52386.8273190000,52497.9953170000,191.9170250000,31.9650990000,8768.3406650000,8498.8787790000,1200.0000000000,0.8123950000,51793.2217470000,52223.3971870000,60.5796870000,11.7733330000,10800.0000000000,9757.2908800000,1259.3081080000,-274.5981300000,False,False
2025-11-13,53919.4344400000,54301.2141630000,0.0000000000,0.0000000000,8498.8787790000,7573.4768120000,1418.5773560000,0.8185360000,53954.3276480000,54278.4470460000,0.0000000000,0.0000000000,9757.2908800000,8971.6526930000,1468.1780260000,-22.7671170000,False,False
2025-11-14,12667.6540310000,15203.4271700000,280.7303250000,63.8498790000,7573.4768120000,1426.9758010000,1200.0000000000,0.6290780000,12066.4748800000,15184.0172500000,305.2559000000,85.1447390000,8971.6526930000,1414.9919510000,1200.0000000000,-19.4099200000,False,False
2025-11-15,15536.3474550000,15586.7473800000,237.5124110000,61.9104100000,1426.9758010000,1304.8106170000,1200.0000000000,0.6287680000,15968.8859800000,15372.0503680000,427.3821530000,101.7221370000,1414.9919510000,2861.6713240000,1200.0000000000,-214.6970120000,False,False
2025-11-16,60131.4545370000,57056.2368260000,0.0000000000,0.0000000000,1304.8106170000,8758.8799400000,1295.9418270000,0.8205800000,59284.0998340000,56301.6875980000,13.8968880000,2.7407330000,2861.6713240000,10090.7879740000,1301.4355040000,-754.5492280000,False,False
2025-11-17,53893.3359840000,54979.1541150000,0.0000000000,0.0000000000,8758.8799400000,6126.9480300000,1295.2034980000,0.8158550000,53835.1000790000,54693.8987400000,0.0000000000,0.0000000000,10090.7879740000,8009.1321830000,1340.2165110000,-285.2553750000,False,False
2025-11-18,57399.7266930000,56946.7413930000,2199.7404290000,437.3867870000,6126.9480300000,7224.9463330000,1200.0000000000,0.8219120000,57965.8558660000,57434.4130590000,2636.5733890000,519.8801750000,8009.1321830000,9297.3048910000,1200.0000000000,487.6716660000,False,False
2025-11-19,60740.8403730000,59783.1878930000,946.6958080000,177.2053060000,7224.9463330000,9546.2154740000,1200.0000000000,0.8290140000,58851.1348450000,58573.2863480000,191.1117660000,40.4844320000,9297.3048910000,9970.7863010000,1200.0000000000,-1209.9015450000,False,False
2025-11-20,54852.6677510000,55333.4455270000,345.0268920000,72.8192140000,9546.2154740000,8380.8505440000,1200.0000000000,0.8211790000,54862.4492230000,55432.3408100000,178.1542440000,36.4204050000,9970.7863010000,8589.4169810000,1200.0000000000,98.8952830000,False,False
2025-11-21,13743.7749000000,15654.8295950000,0.0000000000,0.0000000000,8380.8505440000,3748.6145480000,1476.0994940000,0.6326340000,14674.7840220000,15519.0032150000,0.0000000000,0.0000000000,8589.4169810000,6543.1005940000,1386.5035400000,-135.8263800000,False,False
2025-11-22,15495.8862480000,16127.2942370000,0.0000000000,0.0000000000,3748.6145480000,2218.1346380000,1308.3077560000,0.6366750000,14977.8566590000,16188.7650220000,0.0000000000,0.0000000000,6543.1005940000,3607.9604720000,1282.1549030000,61.4707850000,False,False
2025-11-23,60573.1726120000,57546.8710700000,0.0000000000,0.0000000000,2218.1346380000,9553.6352780000,1251.9105220000,0.8264940000,59778.9860700000,57049.6585290000,0.0000000000,0.0000000000,3607.9604720000,10223.6210890000,1340.5874200000,-497.2125410000,False,False
2025-11-24,54615.7434560000,55681.7169370000,1891.4303600000,308.0776700000,9553.6352780000,6969.8051350000,1200.0000000000,0.8210510000,55160.5782350000,55987.2051290000,1632.7161330000,263.9698410000,10223.6210890000,8219.9469590000,1200.0000000000,305.4881920000,False,False
2025-11-25,57749.7209510000,58898.7219650000,0.0000000000,0.0000000000,6969.8051350000,4184.7232270000,1212.1828740000,0.8241240000,57304.6642970000,58027.1362010000,0.0000000000,0.0000000000,8219.9469590000,6468.7357730000,1332.9372800000,-871.5857640000,False,False
2025-11-26,62820.0381660000,60689.9878200000,1618.2891420000,254.6218880000,4184.7232270000,9347.7862800000,1200.0000000000,0.8299340000,61412.6725690000,59950.5811520000,758.6793830000,116.7648150000,6468.7357730000,10012.7225080000,1200.0000000000,-739.4066680000,False,False
2025-11-27,56328.6101290000,57454.3168870000,0.0000000000,0.0000000000,9347.7862800000,6619.1676900000,1220.7527530000,0.8285640000,56986.9688880000,57601.5990890000,618.6911180000,95.9806260000,10012.7225080000,8522.9105490000,1200.0000000000,147.2822020000,False,False
2025-11-28,14925.3264890000,15851.1938200000,471.6463660000,94.1128140000,6619.1676900000,4374.9430800000,1200.0000000000,0.6340240000,15119.1325730000,16098.2000640000,832.5204410000,166.1220080000,8522.9105490000,6149.7332220000,1200.0000000000,247.0062440000,False,False
2025-11-29,17477.5103160000,18062.4449320000,0.0000000000,0.0000000000,4374.9430800000,2957.1107210000,1406.9898040000,0.6504380000,17126.1002710000,17623.9630450000,0.0000000000,0.0000000000,6149.7332220000,4942.9556930000,1463.9985410000,-438.4818870000,False,False
2025-11-30,65539.9887290000,62860.0587490000,840.3051620000,129.0650400000,2957.1107210000,9453.0358000000,1200.0000000000,0.8395990000,63371.7832900000,61304.3817930000,0.0000000000,0.0000000000,4942.9556930000,9954.1632010000,1238.1658320000,-1555.6769560000,False,False
2025-12-01,77147.4960220000,77818.6273540000,6948.0640130000,1075.2576200000,9453.0358000000,7826.2698470000,1200.0000000000,0.9076060000,76981.8526660000,77313.7844230000,6207.1256570000,959.0129150000,9954.1632010000,9149.5885120000,1200.0000000000,-504.8429310000,True,True
2025-12-02,79127.5130910000,78920.0317890000,3237.4869690000,485.3654910000,7826.2698470000,8329.1870910000,1200.0000000000,0.9153140000,78846.3134960000,78792.2805860000,3712.6227640000,581.2414790000,9149.5885120000,9280.5597470000,1200.0000000000,-127.7512030000,True,True
2025-12-03,77797.7868160000,78884.0031520000,1682.4976100000,269.0855160000,8329.1870910000,5696.2899670000,1200.0000000000,0.9120330000,76354.6828290000,77256.3492910000,22.4741110000,3.1433830000,9280.5597470000,7094.9960110000,1250.2264920000,-1627.6538610000,True,True
2025-12-04,81968.2690620000,81777.9150030000,7432.3960900000,1172.4143640000,5696.2899670000,6157.6922090000,1200.0000000000,0.9050850000,81602.6596850000,81419.3512820000,7227.4469720000,1136.2716760000,7094.9960110000,7539.3201760000,1200.0000000000,-358.5637210000,True,True
2025-12-05,23784.4749840000,24180.5576630000,1639.5092930000,334.1406500000,6157.6922090000,5197.6210780000,1200.0000000000,0.7171770000,24249.1029870000,23866.2479020000,2004.7491370000,410.5666480000,7539.3201760000,8467.3287330000,1200.0000000000,-314.3097610000,False,False
2025-12-06,25942.9484530000,25289.3207490000,615.5182160000,124.2887810000,5197.6210780000,6781.9597080000,1200.0000000000,0.7271970000,25762.3999220000,25824.9306440000,892.3394240000,178.5621280000,8467.3287330000,8315.7595160000,1200.0000000000,535.6098950000,False,False
2025-12-07,79038.1863870000,78264.9047220000,4340.2910160000,633.5220390000,6781.9597080000,8656.3294860000,1200.0000000000,0.9101080000,76641.8502160000,76200.5659240000,3004.7129800000,447.0053300000,8315.7595160000,9385.3955580000,1200.0000000000,-2064.3387980000,True,True
2025-12-08,72135.8986370000,72204.1929400000,0.0000000000,0.0000000000,8656.3294860000,8490.7898350000,1211.7256280000,0.9085150000,71850.9448300000,71752.3955700000,0.0000000000,0.0000000000,9385.3955580000,9624.2706850000,1211.3703790000,-451.7973700000,True,True
2025-12-09,71178.1825960000,71069.1266060000,721.5097670000,98.1607430000,8490.7898350000,8755.1323920000,1295.5162150000,0.9057770000,71101.9182210000,71079.1078090000,1267.2162950000,186.8685380000,9624.2706850000,9679.5612080000,1200.0000000000,9.9812030000,False,False
2025-12-10,73703.4694560000,73838.1397500000,2299.9088110000,333.2919050000,8755.1323920000,8428.7029140000,1200.0000000000,0.9161590000,71997.3020340000,72475.0662950000,1238.2434660000,184.8475980000,9679.5612080000,8521.5007870000,1200.0000000000,-1363.0734550000,True,True
2025-12-11,67815.4246510000,68320.8227800000,0.0000000000,0.0000000000,8428.7029140000,7203.6603200000,1261.3486920000,0.8976340000,67747.4485000000,67773.8687410000,0.0000000000,0.0000000000,8521.5007870000,8457.4603420000,1252.9436120000,-546.9540390000,False,False
2025-12-12,22101.0223670000,23483.6100270000,0.0000000000,0.0000000000,7203.6603200000,3852.3840110000,1388.8153970000,0.7237800000,22183.5097210000,23120.6836990000,0.0000000000,0.0000000000,8457.4603420000,6185.8293670000,1454.3919930000,-362.9263280000,False,False
2025-12-13,24741.7210040000,23213.0354050000,0.0000000000,0.0000000000,3852.3840110000,7557.7894490000,1398.1080060000,0.7296970000,23773.9100960000,22799.9467230000,0.0000000000,0.0000000000,6185.8293670000,8546.6347420000,1492.7012890000,-413.0886820000,False,False
2025-12-14,79607.9137290000,78679.7404090000,6628.9781900000,972.1337050000,7557.7894490000,9807.6035830000,1200.0000000000,0.9207380000,77265.8084370000,76582.5661100000,3841.9012260000,564.1701790000,8546.6347420000,10202.7567290000,1200.0000000000,-2097.1742990000,True,True
2025-12-15,73157.4581380000,73983.5088300000,49.3964910000,7.0016290000,9807.6035830000,7805.3261180000,1200.0000000000,0.9144400000,73936.0782900000,74410.5225300000,0.0000000000,0.0000000000,10202.7567290000,9052.7437600000,1531.8008630000,427.0137000000,True,True
2025-12-16,74033.6062960000,73637.3219900000,0.0000000000,0.0000000000,7805.3261180000,8765.8859750000,1506.7192380000,0.9109140000,72891.5727690000,72664.8492340000,0.0000000000,0.0000000000,9052.7437600000,9602.3025580000,1489.4834840000,-972.4727560000,True,True
2025-12-17,72604.6416880000,72723.6585840000,0.0000000000,0.0000000000,8765.8859750000,8477.3990190000,1241.9905970000,0.9088100000,72082.7345020000,72096.5692890000,218.6347410000,36.9440300000,9602.3025580000,9568.7681970000,1200.0000000000,-627.0892950000,True,True
2025-12-18,68311.1706780000,69283.4577100000,0.0000000000,0.0000000000,8477.3990190000,6120.6569540000,1305.9762160000,0.9094780000,68867.6685260000,69325.3595940000,0.0000000000,0.0000000000,9568.7681970000,8459.3635080000,1318.9303250000,41.9018840000,False,False
2025-12-19,24326.9492040000,22898.9256180000,0.0000000000,0.0000000000,6120.6569540000,9582.0661310000,1236.1205290000,0.7250940000,23206.3030480000,22548.8971380000,0.0000000000,0.0000000000,8459.3635080000,10052.8601930000,1264.5057890000,-350.0284800000,False,False
2025-12-20,22062.2253190000,22524.1135470000,0.0000000000,0.0000000000,9582.0661310000,8462.4878770000,1536.3895580000,0.7189710000,21483.7610550000,21921.7538440000,0.0000000000,0.0000000000,10052.8601930000,8991.2024760000,1560.4639800000,-602.3597030000,False,False
2025-12-21,75532.8020160000,75400.9313170000,2030.6064840000,297.0414600000,8462.4878770000,8782.1313710000,1200.0000000000,0.9100760000,72922.3387340000,72703.5183600000,3.5798690000,0.5091190000,8991.2024760000,9521.6046740000,1203.4825870000,-2697.4129570000,True,True
2025-12-22,71666.6819870000,72239.9409440000,0.0000000000,0.0000000000,8782.1313710000,7392.5998310000,1298.1650230000,0.9192850000,71734.7492740000,72129.3144900000,0.0000000000,0.0000000000,9521.6046740000,8565.2117450000,1250.0198110000,-110.6264540000,False,False
2025-12-23,73340.4204340000,72399.4383710000,0.0000000000,0.0000000000,7392.5998310000,9673.4612810000,1211.1518040000,0.9126890000,72107.4140460000,71607.7071270000,0.0000000000,0.0000000000,8565.2117450000,9776.4593270000,1306.6997630000,-791.7312440000,True,True
2025-12-24,71401.7647300000,71817.9893760000,248.8595840000,32.2984540000,9673.4612810000,8664.5677140000,1330.3026230000,0.9082650000,70801.4525290000,70926.8290760000,231.5463620000,30.0514420000,9776.4593270000,9472.5571120000,1273.3037230000,-891.1603000000,False,False
2025-12-25,69967.0506050000,70927.3315900000,0.0000000000,0.0000000000,8664.5677140000,6336.9272970000,1217.3504220000,0.9102520000,70652.1609480000,71200.2163020000,0.0000000000,0.0000000000,9472.5571120000,8144.1169870000,1367.5542330000,272.8847120000,False,False
2025-12-26,22646.7420730000,22137.9409460000,0.0000000000,0.0000000000,6336.9272970000,7570.2184750000,1441.8988200000,0.7237750000,22526.6444140000,22197.6360620000,0.0000000000,0.0000000000,8144.1169870000,8941.6055870000,1456.0380520000,59.6951160000,False,False
2025-12-27,22802.7032730000,22632.7367880000,0.0000000000,0.0000000000,7570.2184750000,7982.2029510000,1475.3392220000,0.7212280000,22551.7767060000,22523.0633800000,0.0000000000,0.0000000000,8941.6055870000,9011.2042760000,1651.4559450000,-109.6734080000,False,False
2025-12-28,71282.7525040000,70806.1711810000,432.4576160000,57.8356420000,7982.2029510000,9137.3960320000,1320.5792130000,0.9058920000,70038.2736960000,69704.9173040000,160.9484650000,21.5671470000,9011.2042760000,9819.2321580000,1323.7689440000,-1101.2538770000,False,False
2025-12-29,71123.5491540000,71435.3185380000,1281.2163640000,200.0066240000,9137.3960320000,8381.6932440000,1200.0000000000,0.9065310000,70165.0024680000,70077.6918690000,743.3174220000,113.1755510000,9819.2321580000,10030.8657130000,1200.0000000000,-1357.6266690000,False,False
2025-12-30,71953.2280160000,71465.3777160000,1352.2749250000,221.6305620000,8381.6932440000,9564.2013780000,1200.0000000000,0.9004580000,69731.0106660000,69709.4679910000,1057.4506810000,187.8980000000,10030.8657130000,10083.0833450000,1200.0000000000,-1755.9097250000,True,False
2025-12-31,71961.3010960000,72665.9272240000,562.4219080000,101.8665330000,9564.2013780000,7856.2468510000,1200.0000000000,0.9102440000,70973.6380670000,71600.2339860000,558.4013390000,107.3166910000,10083.0833450000,8564.2674880000,1200.0000000000,-1065.6932380000,True,False
