date,plan_cost,up_cost,down_net_cost,emergency_cost,total_cost,inventory_adjusted_cost,plan_kwh,emergency_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,spill_kwh,soc_start,soc_end,balance_error,dynamics_error
2025-02-11,57257.3810467335,147.3977771496,-2433.4265442548,2317.8504850980,57289.2027647263,57534.0155775967,82168.4254653789,401.7612315505,92.2255649548,5543.7374088025,11963.7984459749,10224.7418595404,159.0211333138,8579.6381599128,7986.2324729121,0.0000000000,0.0000000000
2025-02-12,56972.8770576226,34.0988037129,-2055.5290773812,3987.8450754009,58939.2918593552,58950.4255821540,81825.9139574959,638.2957147961,20.3764157188,4731.7409510587,12342.8127792599,10021.9668388575,165.2630632165,7986.2324729121,7959.2452644044,0.0000000000,0.0000000000
2025-02-13,52656.9753337274,601.0999813511,-928.0889410067,0.0000000000,52329.9863740718,52091.0821502551,76655.9156620938,0.0000000000,459.6020513062,1992.3919926387,12666.2750818820,9738.5074290593,865.8790512720,7959.2452644044,8538.3290280322,0.0000000000,0.0000000000
2025-02-14,25099.6482030493,1923.3305037505,-254.7237322463,0.0000000000,26768.2549745536,26468.2248764556,44418.3803550005,0.0000000000,1363.3080092250,693.8343098725,10978.0013803942,8237.6581462385,12545.7090035307,8538.3290280322,9265.5767745664,0.0000000000,0.0000000000
2025-02-15,24994.0977304795,620.9812417586,-226.6691163490,0.0000000000,25388.4098558891,25640.1283113556,44337.8413507044,0.0000000000,433.6424170379,769.2381993858,9950.8640097726,8609.3297938567,13380.6202524406,9265.5767745664,8655.4323901876,0.0000000000,0.0000000000
2025-02-16,56010.9150181500,535.1070733408,-2413.9256807306,11624.9957477241,65757.0921584841,66045.9957999008,80656.7071301125,1750.7059674368,356.1765091476,5829.5740984741,11031.7639301291,9565.9791188409,90.8515969346,8655.4323901876,7955.1542397028,0.0000000000,0.0000000000
2025-02-17,54680.9687555777,121.8516669447,-2381.2389674650,0.0000000000,52421.5814550574,52404.7057983449,79724.5514104334,0.0000000000,90.0568759483,6122.2238360966,12575.5548926879,10149.3848066347,82.3511975653,7955.1542397028,7996.0594135278,0.0000000000,0.0000000000
2025-02-18,50406.7697868021,2051.1665983693,-186.2909214137,0.0000000000,52271.6454637577,52262.6885916453,73858.5800416760,0.0000000000,1593.9493990753,424.2420554452,12488.0810965410,10095.8060533717,544.6245588035,7996.0594135278,8017.7701188906,0.0000000000,0.0000000000
2025-02-19,51178.7057353795,1247.1472027474,-247.0224894061,0.0000000000,52178.8304487208,52310.2563038729,74721.8485388825,0.0000000000,990.2206511280,479.2422525111,12968.4811910513,10791.1784711162,176.1968342310,8017.7701188906,7699.2048895966,0.0000000000,0.0000000000
2025-02-20,51171.4273457316,860.6279906944,-672.7565478807,0.0000000000,51359.2987885452,51246.8846198968,74987.0441720112,0.0000000000,608.4420207037,1726.2252469333,12718.9769796288,10057.1371046299,214.2873374494,7699.2048895966,7971.6873883403,0.0000000000,0.0000000000
