date,plan_cost,up_cost,down_net_cost,emergency_cost,total_cost,inventory_adjusted_cost,plan_kwh,emergency_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,spill_kwh,soc_start,soc_end,balance_error,dynamics_error
2025-07-31,51753.132233,1387.372488,-540.519560,66.480089,52666.465249,52724.403880,81753.160437,9.868150,1339.542592,1033.654538,21724.967242,17723.618000,3372.571133,2527.571593,2387.133222,0.000000,0.000000
2025-08-01,26246.160086,0.000000,-958.335335,0.000000,25287.824751,25132.352475,43066.591867,0.000000,0.000000,1992.508403,12811.044060,10037.779130,17049.458868,2387.133222,2763.984954,0.000000,0.000000
2025-08-02,26612.372646,0.000000,-1170.680617,0.000000,25441.692028,25603.559153,43539.825142,0.000000,0.000000,2439.664606,12429.861144,10421.304605,18164.579064,2763.984954,2371.632644,0.000000,0.000000
2025-08-03,44505.789698,0.000000,-435.710025,384.786811,44454.866484,44698.440919,68670.967754,57.098528,0.000000,1160.594091,18698.370283,15677.043495,1706.665420,2371.632644,1781.228682,0.000000,0.000000
2025-08-04,47766.126067,1193.103527,-1142.330286,0.000000,47816.899307,47468.461270,73827.212710,0.000000,963.149488,3173.098452,19701.348991,15197.966611,1698.226283,1781.228682,2625.813207,0.000000,0.000000
2025-08-05,45929.717151,1037.287481,-370.510466,0.000000,46596.494167,46752.637867,71127.264821,0.000000,1464.574458,1138.502186,18822.651080,15586.978662,3065.354941,2625.813207,2247.333998,0.000000,0.000000
2025-08-06,51390.201794,0.000000,-2245.955472,72.302566,49216.548889,49453.584609,78965.855367,10.701186,0.000000,5580.474122,19235.882858,16098.164316,2143.964623,2247.333998,1672.779331,0.000000,0.000000
2025-08-07,50439.505944,781.736078,-2962.213851,748.988242,49008.016413,49042.110677,80940.190713,109.371193,593.814920,11009.521123,19211.734231,15635.882196,3670.018419,1672.779331,1590.137699,0.000000,0.000000
2025-08-08,24199.690363,0.000000,-289.930531,0.000000,23909.759832,23747.886169,41138.708117,0.000000,0.000000,518.146096,13730.867899,10768.871656,21883.394528,1590.137699,1982.505857,0.000000,0.000000
2025-08-09,24026.363763,0.000000,-257.000937,0.000000,23769.362826,23855.240705,40373.430459,0.000000,0.000000,427.976069,12863.738615,10606.972964,18766.759739,1982.505857,1774.345095,0.000000,0.000000
2025-08-10,46749.719418,0.000000,-662.562945,304.584601,46391.741074,46413.450759,72633.632646,44.685648,0.000000,1646.839586,18796.838145,15272.799103,2202.820616,1774.345095,1721.722644,0.000000,0.000000
2025-08-11,44532.817767,1792.921114,-914.127475,4797.682346,50209.293751,50349.938706,70594.899622,709.213886,1517.394036,2618.214956,19384.366280,16008.157082,2265.830056,1721.722644,1380.811093,0.000000,0.000000
2025-08-12,48046.285576,1713.424779,-1059.166929,311.082553,49011.625980,48770.978240,76797.707636,46.181350,1226.396247,4537.937162,19145.439759,14982.827294,1609.191957,1380.811093,1964.120994,0.000000,0.000000
2025-08-13,43445.845455,2952.277150,-43.420750,794.056158,47148.758012,47201.379838,68702.724884,116.738998,3256.384787,116.587392,19246.188262,15704.208288,2296.301854,1964.120994,1836.570110,0.000000,0.000000
2025-08-14,45219.699480,2873.167440,-562.546634,675.292236,48205.612521,48213.876916,70294.043967,98.870690,3562.573822,1735.104453,20766.790720,16839.129462,2366.431784,1836.570110,1816.537911,0.000000,0.000000
2025-08-15,23987.570822,0.000000,-994.390948,2255.558951,25248.738825,25441.672428,40130.170795,371.289309,0.000000,1921.640834,13656.348445,11482.531597,19246.275539,1816.537911,1348.883070,0.000000,0.000000
2025-08-16,25285.623911,208.609323,-1439.977927,2796.114355,26850.369662,26805.420159,41576.397363,415.155274,168.151678,3075.830167,13453.094937,10798.948462,19500.447306,1348.883070,1457.836889,0.000000,0.000000
2025-08-17,46081.680635,735.633809,-1028.123440,883.044781,46672.235786,46594.611684,73628.711150,131.052178,507.935074,4534.639970,19752.754235,15830.392059,2645.302640,1457.836889,1645.991191,0.000000,0.000000
2025-08-18,44930.682486,890.906609,-687.929539,2219.856287,47353.515843,47388.000131,70225.571531,352.026019,1223.828349,2130.398481,20782.704201,16909.218716,1403.426317,1645.991191,1562.404175,0.000000,0.000000
2025-08-19,44340.793076,34.821072,-293.204539,2062.309549,46144.719158,46206.390347,69299.167345,336.325696,35.108040,945.219148,19442.480216,15882.946177,848.187844,1562.404175,1412.918395,0.000000,0.000000
2025-08-20,48564.565960,5396.904339,-1526.995811,325.257615,52759.732103,52455.806505,78292.627458,48.193555,3276.587640,5826.804509,20886.960628,16255.417009,508.369458,1412.918395,2149.608506,0.000000,0.000000
2025-08-21,46090.068421,356.102599,-1357.476128,3205.307793,48294.002685,48640.410448,73132.145627,486.348768,286.231441,4960.850614,18012.860061,15346.113628,432.710305,2149.608506,1309.945197,0.000000,0.000000
