method,seed,date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,planned_purchase_kwh,emergency_kwh,spill_kwh,charge_kwh,discharge_kwh,emergency_slot_count,emergency_day_count,emergency_event_count
LSTM,2026,2025-05-18,37831.14415860362,2906.8284915215086,40737.972650125135,62710.82251553344,1170.616168444008,6426.01813270572,19890.802375114385,16111.54992384265,36,1,13
LSTM,2026,2025-05-19,37611.18254032915,1679.026465272842,39290.209005601995,62438.22097587538,314.21576914052673,11510.452414765652,19614.567264475005,15887.79948422475,17,1,10
LSTM,2026,2025-05-20,37448.77939596408,4782.906462264256,42231.68585822833,62092.68522354824,1225.803999601527,5060.210924756693,19636.22885119164,15905.345369465227,37,1,16
LSTM,2026,2025-05-21,37811.14498364032,3758.889420046756,41570.034403687074,62997.7288709444,1003.2271665122363,8863.050856350575,19869.946830382767,16094.656932610043,35,1,16
LSTM,2026,2025-05-22,38737.604135899484,619.7456739289557,39357.34980982844,64304.32031192178,143.89853288156078,9796.441445706205,20184.98201279196,16349.835430361487,11,1,7
LSTM,2026,2025-05-23,16621.56983926845,72.33446191128854,16693.904301179737,31123.311367381837,26.872041574172044,21689.234525622676,15999.999999999998,12959.999999999998,6,1,4
LSTM,2026,2025-05-24,16901.43613074591,109.26523016061634,17010.70136090653,31489.61819667591,18.803487482306934,24713.92030082488,16000.0,12959.999999999998,4,1,3
LSTM,2026,2025-05-25,37900.86449337109,993.6519234271049,38894.51641679819,63004.56724525527,238.64718780652254,10935.574223455638,19803.315927751693,16040.685901478872,17,1,11
LSTM,2026,2025-05-26,37748.39864377083,5455.825319533929,43204.22396330476,62652.77183904792,1596.5637426576689,5948.25548492705,19585.51129883447,15864.26415205592,32,1,13
LSTM,2026,2025-05-27,37994.00215469922,1116.4311146864181,39110.43326938564,63160.6379825355,370.8238715536745,10401.395252558665,19682.627902792196,15942.92860126168,26,1,12
LSTM,2026,2025-05-28,38177.36307117381,2220.0403668800272,40397.403438053836,63626.06194103701,664.2518058208888,8241.589670769597,19867.894610991047,16092.994634902738,28,1,12
LSTM,2026,2025-05-29,38678.42873256158,1540.7419369161867,40219.17066947777,64413.26841878262,379.7752608731238,6867.752039923524,20079.832314380154,16264.664174647924,25,1,12
LSTM,2026,2025-05-30,16406.39519118159,295.4779367073837,16701.87312788897,30891.603783341237,107.30239051169096,21362.672907186265,16000.0,12960.0,6,1,4
LSTM,2026,2025-05-31,16837.001630189538,445.3616308680843,17282.36326105762,31438.712178818667,197.6983278425276,20206.09079752517,16005.990311242265,12964.852152106236,12,1,9
LSTM,2026,2025-06-01,38325.29589551577,48457.25051662186,86782.54641213763,62597.92054248977,12407.058462080842,394.24201792277995,17820.582561304433,14434.671874656593,127,1,6
LSTM,2026,2025-06-02,40896.2922220405,32313.799154748245,73210.09137678874,66997.66212379404,7674.000981911199,2473.4766075503153,18723.04762186801,15165.668573713087,102,1,12
LSTM,2026,2025-06-03,42883.40046712733,18347.440754520627,61230.841221647956,70190.6973023193,4253.873224681949,2354.2140644312367,20515.73489071938,16617.745261482698,89,1,15
LSTM,2026,2025-06-04,46221.09664828953,8029.499115956147,54250.59576424568,74815.32666722673,2489.791318987091,3571.4501388301132,21517.931740615997,17429.524709898953,57,1,18
LSTM,2026,2025-06-05,51019.60584127646,3099.022480858661,54118.62832213512,81090.84019522512,882.485739049148,6580.674584274266,22333.333333333332,18090.0,27,1,11
LSTM,2026,2025-06-06,25091.28637614218,4764.0040278607485,29855.290404002928,41992.629291672056,1198.305667877369,9336.371843653098,15787.198504717526,12787.630788821196,26,1,6
LSTM,2026,2025-06-07,25373.17628112231,1916.144731093119,27289.321012215427,42639.2597895685,628.6672320608648,9230.162252068189,15322.376857339543,12411.125254445033,16,1,6
LSTM,2026,2025-06-08,51627.6677421662,318.8536271338786,51946.521369300084,82167.82147903317,109.05862624630402,12771.074015900376,22741.48854059176,18420.605717879327,11,1,8
LSTM,2026,2025-06-09,51661.001597126124,1986.9387860729362,53647.94038319906,82321.43711087047,658.6507587013214,7669.344926917753,23042.264259582666,18664.23405026196,31,1,17
LSTM,2026,2025-06-10,51267.28732461903,1920.2475240681376,53187.534848687166,81872.54131404657,674.3285155950654,6627.1276874716705,22638.41004650858,18337.112137671957,30,1,16
LSTM,2026,2025-06-11,52331.098503622066,7869.273333335781,60200.37183695785,83314.10110227845,1828.8159292862424,4709.877861516166,22887.33080727305,18538.73795389117,41,1,13
LSTM,2026,2025-06-12,56250.91312597542,1056.174355604955,57307.087481580376,88202.50065671455,261.7046520204742,11453.707287688543,23990.034672174428,19431.92808446128,13,1,7
LSTM,2026,2025-06-13,27260.31782115211,0.0,27260.31782115211,46508.80526524801,0.0,15161.49146503983,15800.00052741147,12798.00042720329,0,0,0
LSTM,2026,2025-06-14,26853.19173485516,376.8052236571123,27229.996958512274,46047.09405855755,170.65347797612952,17031.400350084084,15752.654928682077,12759.650492232482,6,1,4
LSTM,2026,2025-06-15,54385.677474171294,606.7384081241426,54992.415882295434,85998.49156272283,170.78281207595154,11007.018332655294,23869.90373057981,19334.62202176964,7,1,4
LSTM,2026,2025-06-16,54205.616470215806,1144.283201922598,55349.8996721384,85827.74907188283,328.4965074996489,8912.683659219838,23944.784755241937,19395.275651745964,20,1,11
LSTM,2026,2025-06-17,52885.41676055864,7228.963313495193,60114.380074053835,84210.91546816891,1783.2016717566144,6840.670595718316,23770.71225021342,19254.27692267287,35,1,16
LSTM,2026,2025-06-18,52541.27085815978,603.5018364700735,53144.77269462986,83767.732390369,254.33763287605166,8582.650389739196,23742.2564921361,19231.22775863024,12,1,8
LSTM,2026,2025-06-19,54355.942055268366,689.3487810479858,55045.29083631635,85942.66252184892,152.51910521317188,13279.461195330869,23980.085430164378,19423.86919843314,13,1,9
LSTM,2026,2025-06-20,25433.96053883541,20.459987017896207,25454.420525853307,43693.85612864004,9.506861833889275,18394.225590550916,15308.192368015913,12399.635818092891,2,1,2
LSTM,2026,2025-06-21,25961.456253306722,185.48387733913455,26146.940130645857,44703.47834624769,38.354555099722575,22468.62526074799,15465.617055786466,12527.149815187038,3,1,3
LSTM,2026,2025-06-22,52428.66609612573,1027.1789720349839,53455.845068160714,83615.72943471282,300.1643160311344,11993.123760786544,23502.257315565395,19036.828425607975,18,1,10
LSTM,2026,2025-06-23,51802.27208663776,728.048242920881,52530.320329558635,82858.59179845074,187.1482366083873,11522.24962238429,23485.286382499107,19023.08196982427,15,1,8
LSTM,2026,2025-06-24,50238.121065469764,11768.723343711861,62006.84440918163,80851.15082978614,2970.7447642496995,3202.8404549924494,22896.120468649497,18545.857579606094,62,1,16
LSTM,2026,2025-06-25,50726.10702032581,3690.6209456788956,54416.727966004706,81456.91003436089,1056.5840196250715,7698.42497352168,23040.2511252506,18662.603411452983,22,1,10
LSTM,2026,2025-06-26,52646.08933533503,366.5605017890807,53012.64983712411,83695.39203618374,91.76752436221307,11716.341459878746,23807.54877544145,19284.114508107574,9,1,6
LSTM,2026,2025-06-27,24632.705421315015,12.326655730353142,24645.03207704537,42463.500266933115,5.807611651520915,19941.96410061543,14503.673217381798,11747.975306079255,1,1,1
LSTM,2026,2025-06-28,24899.123199931615,65.27453634976654,24964.397736281382,42969.29323174248,29.64018210634748,18460.693481459137,14533.23060906852,11771.916793345503,2,1,2
LSTM,2026,2025-06-29,50683.64514476157,1410.192061794403,52093.837206555974,81312.51663260836,489.2811498702513,8196.466618686265,22829.277002415845,18491.714371956838,21,1,10
LSTM,2026,2025-06-30,50265.059707616994,2501.6820899947843,52766.74179761178,80950.95434997225,682.5793200248888,7409.106520408728,22877.595611868877,18530.852445613793,21,1,12
LSTM,2026,2025-07-01,51433.186971773444,26574.438109790157,78007.6250815636,82987.06379280867,7168.698527414322,6783.641549248708,23713.561777057665,19207.985039416704,96,1,10
LSTM,2026,2025-07-02,53103.736872077956,16045.908042958617,69149.64491503657,85129.28059934783,4707.594682767571,12408.548919959429,23808.21050257532,19284.650507086015,78,1,12
LSTM,2026,2025-07-03,56061.74635720839,14740.699620794727,70802.44597800312,88789.5010137633,4121.953417665765,8591.035498095742,24000.0,19440.0,73,1,8
LSTM,2026,2025-07-04,27426.324228971233,2293.2520613848274,29719.57629035606,46947.87576964817,741.2948894924737,16253.270904976729,13447.53835524866,10892.506067751414,34,1,13
LSTM,2026,2025-07-05,29244.757864150586,1585.8452021132118,30830.603066263797,49658.44563843476,487.87542949087566,18747.284061934777,13731.35283854835,11122.39579922416,23,1,12
LSTM,2026,2025-07-06,56048.61277266822,8569.814109117346,64618.42688178556,89135.18977416365,2147.3724790383912,6987.279154662626,23691.060781786437,19189.759233247016,60,1,24
LSTM,2026,2025-07-07,55226.85487606471,3160.069763362651,58386.92463942736,88125.02737705172,1139.8055720378861,11403.359733931024,23431.528676273272,18979.53822778135,44,1,17
LSTM,2026,2025-07-08,53280.36467019087,13460.103281008982,66740.46795119985,85629.78260114648,3221.327742728732,8884.956653945635,23130.35091191002,18735.584238647112,75,1,15
LSTM,2026,2025-07-09,53604.41300423403,5364.472453229557,58968.88545746359,85940.22995210951,1255.1673178932333,8798.08280743285,22834.68129422752,18496.09184832429,46,1,18
LSTM,2026,2025-07-10,54829.93806347419,2829.6046882335186,57659.54275170771,87240.36153759273,797.9229221289296,10811.931241031074,23014.367554511868,18641.637719154613,30,1,17
LSTM,2026,2025-07-11,26791.762245222562,1034.978374499848,27826.74061972241,45313.11993929187,304.19996065907776,10265.66578454509,14909.878765294006,12077.001799888149,18,1,11
LSTM,2026,2025-07-12,28463.55393237523,201.8342257024113,28665.388158077643,47748.27279419715,94.7797779306523,14042.0128711143,14298.928250948326,11582.131883268145,9,1,7
LSTM,2026,2025-07-13,54423.78393718226,1950.0636979104872,56373.84763509275,86727.37727331131,395.2354055059302,13516.918768214498,22831.439529488158,18493.46601888541,21,1,14
LSTM,2026,2025-07-14,53239.373628049674,3077.5970659984496,56316.97069404813,85132.81457102168,675.2712744705193,9715.458283480877,22552.359712340327,18267.411366995668,32,1,12
LSTM,2026,2025-07-15,51378.10644434669,5491.563524394807,56869.669968741495,82553.0052872275,1514.6182177845715,7068.444484954138,22369.09703539264,18118.968598668038,48,1,16
LSTM,2026,2025-07-16,50992.93073596185,6863.762404369487,57856.693140331336,81987.15179058435,1717.0830545138324,7424.082062316248,21818.891576045287,17673.30217659668,47,1,16
LSTM,2026,2025-07-17,51878.27698568719,5677.1855881087795,57555.46257379597,82937.1110653996,1332.6383613314279,7343.554967197693,22135.675751929848,17929.897359063176,42,1,19
LSTM,2026,2025-07-18,26698.71212273196,555.442209181529,27254.154331913487,44847.631116680684,127.72708491432098,10660.84560696996,16001.392076973905,12961.127582348861,12,1,8
LSTM,2026,2025-07-19,28624.454387881684,270.13108887260967,28894.585476754295,47293.11261624307,125.19711564314787,17194.69085085971,16004.209636981604,12963.409805955098,8,1,5
LSTM,2026,2025-07-20,53093.0120964173,1269.0551440270087,54362.0672404443,84693.102466354,343.9509525056223,8753.525695623739,22071.313192469614,17877.763685900383,16,1,9
LSTM,2026,2025-07-21,52475.48573252242,2592.814526796793,55068.300259319214,83823.36207877935,668.3854945678808,6333.07580500693,21941.69693863317,17772.774520292867,30,1,16
LSTM,2026,2025-07-22,50967.04884032979,5338.824357372139,56305.873197701934,81689.29998422,1270.0769534609885,5076.751215289302,21513.058451184268,17425.577345459256,36,1,15
LSTM,2026,2025-07-23,51054.117333975475,6846.12749029094,57900.24482426642,81639.00296692344,1594.1088638171327,4963.858232073729,21330.034115790353,17277.327633790184,40,1,12
LSTM,2026,2025-07-24,52890.77458778159,5502.423544943429,58393.19813272502,84002.74525335668,1370.0031399769637,7540.493406582872,22188.33150921465,17972.548522463865,30,1,6
LSTM,2026,2025-07-25,27508.180398932986,492.2045372889305,28000.384936221915,45850.42299620623,117.00773267804914,16419.66692766248,16012.86439239547,12970.420157840332,3,1,2
LSTM,2026,2025-07-26,28873.95046192366,170.27115657196015,29044.221618495623,47549.932523509706,71.85827260841563,16112.699229451468,15999.999999999996,12960.0,5,1,4
LSTM,2026,2025-07-27,51460.094283936014,7417.243752498033,58877.33803643405,81916.76617606895,1651.0197336978886,5839.7234623501445,21278.27709166688,17235.404444250176,35,1,10
LSTM,2026,2025-07-28,50462.729942421756,17197.218159329226,67659.94810175098,80575.19325081902,4465.835085505672,3012.65440239038,21439.456318952554,17365.959618351568,72,1,11
LSTM,2026,2025-07-29,49859.72455109751,13275.415028838579,63135.13957993609,79793.50609493353,3656.314669004106,3342.718898032863,21251.87324160406,17214.017325699286,60,1,20
LSTM,2026,2025-07-30,49856.38187228734,10547.479237810392,60403.86111009773,79777.02028178282,2539.0733607582433,4187.354810579711,21186.762010323,17161.27722836163,56,1,16
LSTM,2026,2025-07-31,51261.03290935858,7383.332747645642,58644.36565700422,81601.50212330135,1792.1438593155303,4568.498846555754,21737.636154707776,17607.485285313305,44,1,12
LSTM,2026,2025-08-01,30334.602656422005,0.0,30334.602656422005,50263.1335655237,0.0,25971.773898857035,15999.999999999998,12960.0,0,0,0
LSTM,2026,2025-08-02,30581.328026894604,0.0,30581.328026894604,50534.31305669502,0.0,26567.28812336169,16000.0,12959.999999999998,0,0,0
LSTM,2026,2025-08-03,55197.54850262446,0.0,55197.54850262446,87089.69223382286,0.0,20024.738416873537,22239.335966399958,18013.86213278397,0,0,0
LSTM,2026,2025-08-04,56349.92781638998,0.0,56349.92781638998,88756.65313903161,0.0,19088.062450461526,22383.871606509187,18130.936001272443,0,0,0
LSTM,2026,2025-08-05,55268.99796491809,186.708392367793,55455.70635728588,87329.56254241194,69.16291821906515,18019.514557259386,22246.848263359352,18019.947093321076,2,1,2
LSTM,2026,2025-08-06,53436.4205129334,3068.573105072066,56504.993618005465,84749.57428845865,811.9369497942165,13249.80236311473,22091.103202481463,17893.793594009985,13,1,5
LSTM,2026,2025-08-07,53419.13550323026,183.96542636580813,53603.10092959607,84586.24416620155,44.14817047415602,17023.871476533852,22202.819000746596,17984.283390604738,1,1,1
LSTM,2026,2025-08-08,28983.18153509022,0.0,28983.18153509022,48420.95699432443,0.0,29605.78574432442,16000.0,12960.0,0,0,0
LSTM,2026,2025-08-09,29167.432825156648,0.0,29167.432825156648,48611.20342884346,0.0,26649.274428843462,15999.999999999998,12960.0,0,0,0
LSTM,2026,2025-08-10,53178.30315001121,474.14009022896914,53652.44324024018,84281.51152354342,201.31039313697892,14958.868887206423,22207.02094459985,17987.686965125875,3,1,1
LSTM,2026,2025-08-11,54274.31631984959,365.8512683891987,54640.167588238786,85841.91322221616,75.43325121426778,17115.603253760226,22318.36782282567,18077.87793648879,1,1,1
LSTM,2026,2025-08-12,53534.495594341,500.17751647387877,54034.67311081488,84870.5738032057,175.37010965738077,13059.502189521434,22241.56880706133,18015.67073371968,4,1,3
LSTM,2026,2025-08-13,51436.57387081048,1280.3272514622563,52716.901122272735,81949.82666259445,309.6192052976285,11946.939857120462,22060.666109324375,17869.139548552746,9,1,3
LSTM,2026,2025-08-14,50837.9710232177,1398.2600851965658,52236.23110841427,80891.42495997998,275.91624097545133,11069.438833146754,21955.849391975567,17784.238007500207,16,1,7
LSTM,2026,2025-08-15,26723.700031568173,10.453256536204991,26734.15328810438,45163.57088801403,2.430707251762584,24966.274711932463,16000.0,12960.0,1,1,1
LSTM,2026,2025-08-16,26729.383499816326,178.75118156116974,26908.134681377494,45058.14414203604,27.250442609203105,25116.114217978582,15999.999999999998,12960.0,4,1,2
LSTM,2026,2025-08-17,49585.24985694096,1178.6716011353594,50763.921458076315,79092.55112166732,242.34011639930827,11996.460479589317,21963.353377950778,17790.31623614013,12,1,6
LSTM,2026,2025-08-18,50017.79658469998,1211.8563568186635,51229.652941518645,79647.69544539024,252.29294127770623,11396.41133145943,21628.744413378183,17519.28297483633,10,1,9
LSTM,2026,2025-08-19,49454.21572946963,879.3120542906634,50333.52778376029,78715.87823709719,156.8052383226438,10482.096179630698,21436.45918836386,17363.53194257473,13,1,9
LSTM,2026,2025-08-20,46939.623146342,13556.39713275241,60496.02027909441,74706.16222950023,3358.604300184349,3548.96818868886,20342.66986488973,16477.562590560683,63,1,12
LSTM,2026,2025-08-21,46991.24607778799,3248.2667574861243,50239.512835274116,74848.64679838912,899.5888618383574,5915.457046392774,20991.369107902057,17003.008977400666,32,1,16
LSTM,2026,2025-08-22,24707.89657561489,2477.5631403045336,27185.459715919424,41945.66157371018,664.8503873923084,18339.583170001577,16001.891532110096,12961.532141009182,29,1,13
LSTM,2026,2025-08-23,25310.27216815709,293.22797226017883,25603.50014041727,42691.08459613974,111.80025609784508,17227.65176722707,16027.510184265868,12982.283249255353,9,1,7
LSTM,2026,2025-08-24,47697.967129799945,3078.8596897811076,50776.82681958105,75948.0361359732,673.5065674848674,8869.222894009406,21151.212242712354,17132.481916597008,34,1,15
