date,plan_cost,up_cost,down_net_cost,emergency_cost,total_cost,inventory_adjusted_cost,plan_kwh,final_kwh,emergency_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,spill_kwh,soc_start,soc_end,balance_error,dynamics_error,soc_min,soc_max
2025-07-17,47410.07965543835,2029.9516710792946,0.0,649.8133969913702,50089.84472350901,50398.70271041851,74254.50139604269,76439.27500615807,93.60559513160104,2184.773610115386,0.0,20618.81872055656,17375.0243901434,568.6702042098474,8706.848648629622,7958.202841415643,5.684341886080802e-14,9.094947017729282e-13,1200.0,10800.0
2025-07-18,27030.43236715199,0.0,-273.31028014876324,0.0,26757.122087003227,26473.794164713418,45309.66049924846,44618.51298140852,0.0,0.0,691.1475178399344,18114.673624209383,14054.79886735012,9284.390124549269,7958.202841415643,8644.96591725951,1.4210854715202004e-14,9.094947017729282e-13,1691.8488534617925,10800.0
2025-07-19,27586.539626566693,0.0,-804.9738458679433,0.0,26781.56578069875,26922.28230617002,45874.98087824149,43934.78572265477,0.0,0.0,1940.1951555867217,16928.30155704773,14018.900791323731,13842.565906930771,8644.96591725951,8303.880883798318,7.105427357601002e-15,9.094947017729282e-13,1507.6158554620251,10800.0
2025-07-20,50873.938672217475,496.683978845909,-649.5016625584161,0.0,50721.12098850497,50549.22516051733,81029.76242044114,78913.10909571458,0.0,266.8652437121917,2383.518568438755,20266.70665977319,16041.037455902984,2597.461675177714,8303.880883798318,8720.541926590877,1.1368683772161603e-13,9.094947017729282e-13,1904.1544361724993,10800.0
2025-07-21,51246.81121569858,1264.4302302817657,-76.88204763474063,0.0,52434.35939834561,52232.644706872314,81018.3648606676,81336.0725920604,0.0,650.0897261917621,332.3819947989622,20772.575554934214,16385.74068348979,2959.488370615977,8720.541926590877,9209.481388820792,5.684341886080802e-14,9.094947017729282e-13,1978.0053202058957,10800.0
2025-07-22,50850.03006035551,2426.6151950873514,-596.0222814789176,117.6459402229224,52798.26891418687,53020.9362500317,79213.33640749575,80938.3824622073,17.412260818903633,3189.458042256823,1464.4119875452743,19945.97813903783,16641.99651302009,3856.6684803417957,9209.481388820792,8669.754477265851,8.526512829121202e-14,9.094947017729282e-13,1470.1896305833982,10800.0
2025-07-23,57665.838208589485,0.0,-2941.1952727676994,0.0,54724.64293582179,54662.273882787806,89981.10138888797,81010.94695800499,0.0,0.0,8970.154430882976,21629.11519538206,17383.523698893663,2548.8083448499265,8669.754477265851,8820.93182100564,5.684341886080802e-14,9.094947017729282e-13,1602.6177936287777,10800.0
2025-07-24,58122.36429232594,0.0,-1433.226905314612,0.0,56689.13738701133,56395.901478283864,90468.75809076766,85681.88269498813,0.0,0.0,4786.875395779509,19822.3194613692,15416.377481540338,7659.468715159288,8820.93182100564,9531.71102341533,5.684341886080802e-14,9.094947017729282e-13,2084.7234386739765,10800.0
2025-07-25,25906.91415272114,0.0,0.0,0.0,25906.91415272114,25988.35017848088,43159.427672942125,43159.427672942125,0.0,0.0,0.0,18732.957938935877,15351.350605640106,13272.500772979693,9531.71102341533,9334.316939968614,1.0658141036401503e-14,8.597567102697212e-13,1969.2832726678548,10800.0
2025-07-26,25678.310040884182,0.0,-455.692231071828,0.0,25222.617809812353,25566.482274071495,43469.46603067914,42663.20507952758,0.0,0.0,806.2609511515612,18216.758361644304,15505.722983004352,11483.078134220967,9334.316939968614,8500.818373221431,7.105427357601002e-15,8.952838470577262e-13,1211.007458305375,10800.0
2025-07-27,50993.96261752381,1599.6228623430852,-816.6426617751463,0.0,51776.942818091746,51739.02229841883,80318.25521654502,78280.80224874342,0.0,862.7338468074222,2900.1868146090274,19925.362596196825,16056.819164984985,727.0690175315804,8500.818373221431,8592.734526481925,5.684341886080802e-14,8.952838470577262e-13,1246.2162966506548,10800.0
2025-07-28,52567.30374683245,1153.5190343852796,0.0,0.0,53720.82278121773,53512.201487884864,83113.48384119952,84257.045607221,0.0,1143.561766021497,0.0,22116.080409755185,17458.912695597868,1645.0006597303604,8592.734526481925,9098.415011263978,4.263256414560601e-14,9.094947017729282e-13,1465.1089500812488,10800.0
2025-07-29,52612.029960295535,3584.8220770196567,-932.1199377559069,94.61719391034038,55359.34929346962,55462.38264753534,82172.0047404065,83726.25077879235,14.05275418243582,3783.3854596115575,2229.1394212257183,19520.74915076165,16036.576585327904,4186.885017541039,9098.415011263978,8848.670818807346,4.263256414560601e-14,8.526512829121202e-13,1442.919728826003,10800.0
2025-07-30,48242.62965439155,5544.133480739617,-193.4801006254478,0.0,53593.28303450572,53383.36187795477,75184.24066582935,81013.9695431856,0.0,6308.821784319509,479.0929069632555,20262.998821967514,15955.080926196933,2602.7975974150177,8848.670818807346,9357.502062803735,5.684341886080802e-14,9.094947017729282e-13,1899.5074283068548,10800.0
2025-07-31,50216.64124092579,571.1547045496671,0.0,1423.056089654086,52210.852035129545,52510.5280606411,78893.6353048477,79559.07116934014,203.99313211784488,665.4358644924324,0.0,20635.084385716378,17368.168906333747,1801.1525554086834,9357.502062803735,8631.112558466526,5.684341886080802e-14,9.094947017729282e-13,1200.0,10800.0
